country,zone,attribute,resolution,year,NoTransmission,TransmissionOptimal,baseline
Benin,Benin,Annual Energy Exchanges: GWh,Nigeria,2026,2500.6,2500.6,2500.6
Benin,Benin,Annual Energy Exchanges: GWh,Nigeria,2027,2123.2,2123.2,2123.2
Benin,Benin,Annual Energy Exchanges: GWh,Nigeria,2028,2084.8,2084.8,2084.8
Benin,Benin,Annual Energy Exchanges: GWh,Nigeria,2029,1540.6,1540.6,1540.6
Benin,Benin,Annual Energy Exchanges: GWh,Nigeria,2030,1882.1,1882.1,1882.1
Benin,Benin,Annual Energy Exchanges: GWh,Nigeria,2031,2602.3,2602.3,2602.3
Benin,Benin,Annual Energy Exchanges: GWh,Nigeria,2032,2554.3,2554.3,2554.3
Benin,Benin,Annual Energy Exchanges: GWh,Nigeria,2033,2300.8,2300.8,2300.8
Benin,Benin,Annual Energy Exchanges: GWh,Nigeria,2034,1685.7,1685.7,1685.7
Benin,Benin,Annual Energy Exchanges: GWh,Nigeria,2035,1636.7,1636.7,1636.7
Benin,Benin,Annual Energy Exchanges: GWh,Nigeria,2040,1145.7,1145.7,1145.7
Benin,Benin,Annual Energy Exchanges: GWh,Nigeria,2045,705.5,705.5,705.5
Benin,Benin,Annual Energy Exchanges: GWh,Togo,2027,56.5,56.5,56.5
Benin,Benin,Annual Energy Exchanges: GWh,Togo,2028,78.8,78.8,78.8
Benin,Benin,Annual Energy Exchanges: GWh,Togo,2029,173.7,173.7,173.7
Benin,Benin,Annual Energy Exchanges: GWh,Togo,2030,70.1,70.1,70.1
Benin,Benin,Annual Energy Exchanges: GWh,Togo,2031,94.7,94.7,94.7
Benin,Benin,Annual Energy Exchanges: GWh,Togo,2032,322.5,322.5,322.5
Benin,Benin,Annual Energy Exchanges: GWh,Togo,2033,512.3,512.3,512.3
Benin,Benin,Annual Energy Exchanges: GWh,Togo,2034,1361.7,1361.7,1361.7
Benin,Benin,Annual Energy Exchanges: GWh,Togo,2035,1532.7,1532.7,1532.7
Benin,Benin,Annual Energy Exchanges: GWh,Togo,2040,1918.7,1918.7,1918.7
Benin,Benin,Annual Energy Exchanges: GWh,Togo,2045,2415.6,2415.6,2415.6
Benin,Benin,Annual Energy Exchanges: GWh,Togo,2050,2950.3,2950.3,2950.3
Benin,Benin,Capacity: MW,Battery,2027,5.0,5.0,5.0
Benin,Benin,Capacity: MW,Battery,2028,5.0,5.0,5.0
Benin,Benin,Capacity: MW,Battery,2029,5.0,5.0,5.0
Benin,Benin,Capacity: MW,Battery,2030,5.0,5.0,5.0
Benin,Benin,Capacity: MW,Battery,2031,5.0,5.0,5.0
Benin,Benin,Capacity: MW,Battery,2032,5.0,5.0,5.0
Benin,Benin,Capacity: MW,Battery,2033,5.0,5.0,5.0
Benin,Benin,Capacity: MW,Battery,2034,5.0,5.0,5.0
Benin,Benin,Capacity: MW,Battery,2035,5.0,5.0,5.0
Benin,Benin,Capacity: MW,Battery,2040,5.0,5.0,5.0
Benin,Benin,Capacity: MW,Battery,2045,20.8,20.8,20.8
Benin,Benin,Capacity: MW,Battery,2050,270.8,270.8,270.8
Benin,Benin,Capacity: MW,Diesel,2026,137.0,137.0,137.0
Benin,Benin,Capacity: MW,Diesel,2027,137.0,137.0,137.0
Benin,Benin,Capacity: MW,Diesel,2028,137.0,137.0,137.0
Benin,Benin,Capacity: MW,Diesel,2029,137.0,137.0,137.0
Benin,Benin,Capacity: MW,Diesel,2030,137.0,137.0,137.0
Benin,Benin,Capacity: MW,Diesel,2031,137.0,137.0,137.0
Benin,Benin,Capacity: MW,Diesel,2032,137.0,137.0,137.0
Benin,Benin,Capacity: MW,Diesel,2033,137.0,137.0,137.0
Benin,Benin,Capacity: MW,Diesel,2034,137.0,137.0,137.0
Benin,Benin,Capacity: MW,Diesel,2035,137.0,137.0,137.0
Benin,Benin,Capacity: MW,Diesel,2040,137.0,137.0,137.0
Benin,Benin,Capacity: MW,Diesel,2045,137.0,137.0,137.0
Benin,Benin,Capacity: MW,Gas,2027,42.0,42.0,42.0
Benin,Benin,Capacity: MW,Gas,2028,42.0,42.0,42.0
Benin,Benin,Capacity: MW,Gas,2029,42.0,42.0,42.0
Benin,Benin,Capacity: MW,Gas,2030,292.0,292.0,292.0
Benin,Benin,Capacity: MW,Gas,2031,542.0,542.0,542.0
Benin,Benin,Capacity: MW,Gas,2032,661.3,661.3,661.3
Benin,Benin,Capacity: MW,Gas,2033,690.5,690.5,690.5
Benin,Benin,Capacity: MW,Gas,2034,719.7,719.7,719.7
Benin,Benin,Capacity: MW,Gas,2035,748.9,748.9,748.9
Benin,Benin,Capacity: MW,Gas,2040,748.9,748.9,748.9
Benin,Benin,Capacity: MW,Gas,2045,865.8,865.8,865.8
Benin,Benin,Capacity: MW,Gas,2050,1079.8,1079.8,1079.8
Benin,Benin,Capacity: MW,PV,2026,87.0,87.0,87.0
