c,z,y,uni,value
Armenia,Armenia,2034,Total Demand: GWh,7393.999999999999
Armenia,Armenia,2034,Total production: GWh,7474.033860642174
Armenia,Armenia,2035,Demand: GWh,7473.999999999996
Armenia,Armenia,2035,Surplus generation: GWh,76.9482822257037
Armenia,Armenia,2035,Total Demand: GWh,7473.999999999996
Armenia,Armenia,2035,Total production: GWh,7550.948282225694
Armenia,Armenia,2036,Demand: GWh,7559.999999999999
Armenia,Armenia,2036,Surplus generation: GWh,73.59954823667238
Armenia,Armenia,2036,Total Demand: GWh,7559.999999999999
Armenia,Armenia,2036,Total production: GWh,7633.599548236663
Armenia,Armenia,2037,Demand: GWh,7644.999999999998
Armenia,Armenia,2037,Surplus generation: GWh,70.33779283232096
Armenia,Armenia,2037,Total Demand: GWh,7644.999999999998
Armenia,Armenia,2037,Total production: GWh,7715.337792832321
Armenia,Armenia,2038,Demand: GWh,7730.999999999999
Armenia,Armenia,2038,Surplus generation: GWh,66.7435426090044
Armenia,Armenia,2038,Total Demand: GWh,7730.999999999999
Armenia,Armenia,2038,Total production: GWh,7797.743542609001
Armenia,Armenia,2039,Demand: GWh,7815.999999999994
Armenia,Armenia,2039,Surplus generation: GWh,63.488942557943695
Armenia,Armenia,2039,Total Demand: GWh,7815.999999999994
Armenia,Armenia,2039,Total production: GWh,7879.488942557933
Armenia,Armenia,2040,Demand: GWh,7902.000000000007
Armenia,Armenia,2040,Surplus generation: GWh,60.14831277611822
Armenia,Armenia,2040,Total Demand: GWh,7902.000000000007
Armenia,Armenia,2040,Total production: GWh,7962.148312776117
Azerbaijan,Azerbaijan,2025,Demand: GWh,27170.0
Azerbaijan,Azerbaijan,2025,Total Demand: GWh,27170.0
Azerbaijan,Azerbaijan,2025,Total production: GWh,27169.99999999999
Azerbaijan,Azerbaijan,2026,Demand: GWh,27683.92
Azerbaijan,Azerbaijan,2026,Total Demand: GWh,27683.92
Azerbaijan,Azerbaijan,2026,Total production: GWh,27683.92
Azerbaijan,Azerbaijan,2027,Demand: GWh,28207.570000000072
Azerbaijan,Azerbaijan,2027,Total Demand: GWh,28207.570000000072
Azerbaijan,Azerbaijan,2027,Total production: GWh,28207.57000000001
Azerbaijan,Azerbaijan,2028,Demand: GWh,28741.11000000001
Azerbaijan,Azerbaijan,2028,Total Demand: GWh,28741.11000000001
Azerbaijan,Azerbaijan,2028,Total production: GWh,28741.110000000022
Azerbaijan,Azerbaijan,2029,Demand: GWh,29284.74999999991
Azerbaijan,Azerbaijan,2029,Total Demand: GWh,29284.74999999991
Azerbaijan,Azerbaijan,2029,Total production: GWh,29284.749999999985
Azerbaijan,Azerbaijan,2030,Demand: GWh,29838.679999999946
Azerbaijan,Azerbaijan,2030,Total Demand: GWh,29838.679999999946
Azerbaijan,Azerbaijan,2030,Total production: GWh,29838.67999999997
Azerbaijan,Azerbaijan,2031,Demand: GWh,30403.07999999996
Azerbaijan,Azerbaijan,2031,Total Demand: GWh,30403.07999999996
Azerbaijan,Azerbaijan,2031,Total production: GWh,30403.08
Azerbaijan,Azerbaijan,2032,Demand: GWh,30978.16000000002
Azerbaijan,Azerbaijan,2032,Total Demand: GWh,30978.16000000002
Azerbaijan,Azerbaijan,2032,Total production: GWh,30978.160000000044
Azerbaijan,Azerbaijan,2033,Demand: GWh,31564.110000000022
Azerbaijan,Azerbaijan,2033,Total Demand: GWh,31564.110000000022
Azerbaijan,Azerbaijan,2033,Total production: GWh,31564.11000000001
Azerbaijan,Azerbaijan,2034,Demand: GWh,32161.150000000005
Azerbaijan,Azerbaijan,2034,Total Demand: GWh,32161.150000000005
Azerbaijan,Azerbaijan,2034,Total production: GWh,32161.15000000001
Azerbaijan,Azerbaijan,2035,Demand: GWh,32769.48000000005
Azerbaijan,Azerbaijan,2035,Total Demand: GWh,32769.48000000005
Azerbaijan,Azerbaijan,2035,Total production: GWh,32769.48000000005
Azerbaijan,Azerbaijan,2036,Demand: GWh,33389.32000000002
Azerbaijan,Azerbaijan,2036,Total Demand: GWh,33389.32000000002
Azerbaijan,Azerbaijan,2036,Total production: GWh,33389.320000000065
Azerbaijan,Azerbaijan,2037,Demand: GWh,34020.87999999986
Azerbaijan,Azerbaijan,2037,Total Demand: GWh,34020.87999999986
Azerbaijan,Azerbaijan,2037,Total production: GWh,34020.87999999994
Azerbaijan,Azerbaijan,2038,Demand: GWh,34664.37999999993
Azerbaijan,Azerbaijan,2038,Total Demand: GWh,34664.37999999993
Azerbaijan,Azerbaijan,2038,Total production: GWh,34405.061391678006
Azerbaijan,Azerbaijan,2038,Unmet demand: GWh,259.3186083219895
Azerbaijan,Azerbaijan,2039,Demand: GWh,35320.059999999954
Azerbaijan,Azerbaijan,2039,Total Demand: GWh,35320.059999999954
Azerbaijan,Azerbaijan,2039,Total production: GWh,34004.98262293676
Azerbaijan,Azerbaijan,2039,Unmet demand: GWh,1315.0773770632688
Azerbaijan,Azerbaijan,2040,Demand: GWh,35988.14999999996
Azerbaijan,Azerbaijan,2040,Total Demand: GWh,35988.14999999996
Azerbaijan,Azerbaijan,2040,Total production: GWh,31967.552043262847
Azerbaijan,Azerbaijan,2040,Unmet demand: GWh,4020.597956737133
Georgia,Georgia,2025,Demand: GWh,15775.629999999986
Georgia,Georgia,2025,Total Demand: GWh,15775.629999999986
Georgia,Georgia,2025,Total production: GWh,15233.29817891362
Georgia,Georgia,2025,Unmet demand: GWh,542.331821086352
Georgia,Georgia,2026,Demand: GWh,16313.920000000013
Georgia,Georgia,2026,Total Demand: GWh,16313.920000000013
Georgia,Georgia,2026,Total production: GWh,16091.86017491809
Georgia,Georgia,2026,Unmet demand: GWh,222.05982508193603
Georgia,Georgia,2027,Demand: GWh,16884.34999999996
Georgia,Georgia,2027,Total Demand: GWh,16884.34999999996
Georgia,Georgia,2027,Total production: GWh,16609.76119616757
Georgia,Georgia,2027,Unmet demand: GWh,274.58880383241365
Georgia,Georgia,2028,Demand: GWh,17487.939999999988
Georgia,Georgia,2028,Total Demand: GWh,17487.939999999988
Georgia,Georgia,2028,Total production: GWh,16214.028400218642
Georgia,Georgia,2028,Unmet demand: GWh,1273.911599781374
Georgia,Georgia,2029,Demand: GWh,18131.209999999992
Georgia,Georgia,2029,Total Demand: GWh,18131.209999999992
Georgia,Georgia,2029,Total production: GWh,17134.443546317885
Georgia,Georgia,2029,Unmet demand: GWh,996.7664536821326
Georgia,Georgia,2030,Demand: GWh,18824.630000000016
Georgia,Georgia,2030,Total Demand: GWh,18824.630000000016
Georgia,Georgia,2030,Total production: GWh,18110.375849450425
Georgia,Georgia,2030,Unmet demand: GWh,714.2541505495924
Georgia,Georgia,2031,Demand: GWh,19171.58999999998
Georgia,Georgia,2031,Total Demand: GWh,19171.58999999998
Georgia,Georgia,2031,Total production: GWh,17510.37918168376
Georgia,Georgia,2031,Unmet demand: GWh,1661.2108183162145
Georgia,Georgia,2032,Demand: GWh,19718.28000000004
Georgia,Georgia,2032,Total Demand: GWh,19718.28000000004
Georgia,Georgia,2032,Total production: GWh,18053.20675179727
Georgia,Georgia,2032,Unmet demand: GWh,1665.0732482027483
Georgia,Georgia,2033,Demand: GWh,20264.969999999983
Georgia,Georgia,2033,Total Demand: GWh,20264.969999999983
Georgia,Georgia,2033,Total production: GWh,18295.20576489708
Georgia,Georgia,2033,Unmet demand: GWh,1969.76423510292
Georgia,Georgia,2034,Demand: GWh,20811.66000000006
Georgia,Georgia,2034,Total Demand: GWh,20811.66000000006
Georgia,Georgia,2034,Total production: GWh,18543.958061026755
Georgia,Georgia,2034,Unmet demand: GWh,2267.701938973262
Georgia,Georgia,2035,Demand: GWh,21358.35000000004
Georgia,Georgia,2035,Total Demand: GWh,21358.35000000004
Georgia,Georgia,2035,Total production: GWh,18792.710357156426
Georgia,Georgia,2035,Unmet demand: GWh,2565.6396428436083
Georgia,Georgia,2036,Demand: GWh,21905.039999999983
Georgia,Georgia,2036,Total Demand: GWh,21905.039999999983
Georgia,Georgia,2036,Total production: GWh,19049.66520280682
Georgia,Georgia,2036,Unmet demand: GWh,2855.374797193167
Georgia,Georgia,2037,Demand: GWh,22451.730000000032
Georgia,Georgia,2037,Total Demand: GWh,22451.730000000032
Georgia,Georgia,2037,Total production: GWh,19351.30708492036
Georgia,Georgia,2037,Unmet demand: GWh,3100.4229150796755
Georgia,Georgia,2038,Demand: GWh,22998.42000000004
Georgia,Georgia,2038,Total Demand: GWh,22998.42000000004
Georgia,Georgia,2038,Total production: GWh,19533.89364233841
Georgia,Georgia,2038,Unmet demand: GWh,3464.526357661617
Georgia,Georgia,2039,Demand: GWh,23545.10999999996
Georgia,Georgia,2039,Total Demand: GWh,23545.10999999996
Georgia,Georgia,2039,Total production: GWh,19822.68752811401
Georgia,Georgia,2039,Unmet demand: GWh,3722.422471885988
Georgia,Georgia,2040,Demand: GWh,24091.800000000003
Georgia,Georgia,2040,Total Demand: GWh,24091.800000000003
Georgia,Georgia,2040,Total production: GWh,20078.850506506507
Georgia,Georgia,2040,Unmet demand: GWh,4012.949493493489
Turkiye,CenterAna,2025,Demand: GWh,48004.993149999886
Turkiye,CenterAna,2025,Exports exchange: GWh,13347.880554890697
Turkiye,CenterAna,2025,Imports exchange: GWh,39985.162930699385
Turkiye,CenterAna,2025,Net interchange Ratio: GWh,0.554885661426425
Turkiye,CenterAna,2025,Net interchange: GWh,26637.28237580869
Turkiye,CenterAna,2025,Total Demand: GWh,48004.993149999886
Turkiye,CenterAna,2025,Total production: GWh,22157.773330126467
Turkiye,CenterAna,2026,Demand: GWh,49709.53657000004
Turkiye,CenterAna,2026,Exports exchange: GWh,9339.398287126454
Turkiye,CenterAna,2026,Imports exchange: GWh,35787.20439893265
Turkiye,CenterAna,2026,Net interchange Ratio: GWh,0.5320469257355254
Turkiye,CenterAna,2026,Net interchange: GWh,26447.8061118062
Turkiye,CenterAna,2026,Total Demand: GWh,49709.53657000004
Turkiye,CenterAna,2026,Total production: GWh,23968.84600068146
Turkiye,CenterAna,2027,Demand: GWh,51414.079990000006
Turkiye,CenterAna,2027,Exports exchange: GWh,5858.445719779827
Turkiye,CenterAna,2027,Imports exchange: GWh,31435.098775113773
Turkiye,CenterAna,2027,Net interchange Ratio: GWh,0.4974639838018804
Turkiye,CenterAna,2027,Net interchange: GWh,25576.653055333947
Turkiye,CenterAna,2027,Total Demand: GWh,51414.079990000006
Turkiye,CenterAna,2027,Total production: GWh,26458.54968780792
Turkiye,CenterAna,2028,Demand: GWh,53118.62341000008
Turkiye,CenterAna,2028,Exports exchange: GWh,10759.729249685512
Turkiye,CenterAna,2028,Imports exchange: GWh,38006.32147773682
Turkiye,CenterAna,2028,Net interchange Ratio: GWh,0.5129385981588123
Turkiye,CenterAna,2028,Net interchange: GWh,27246.592228051308
Turkiye,CenterAna,2028,Total Demand: GWh,53118.62341000008
Turkiye,CenterAna,2028,Total production: GWh,26622.994021350907
Turkiye,CenterAna,2029,Demand: GWh,54823.16683000004
Turkiye,CenterAna,2029,Exports exchange: GWh,13945.58628336768
Turkiye,CenterAna,2029,Imports exchange: GWh,44016.96026731676
Turkiye,CenterAna,2029,Net interchange Ratio: GWh,0.5485158140754026
Turkiye,CenterAna,2029,Net interchange: GWh,30071.37398394908
Turkiye,CenterAna,2029,Total Demand: GWh,54823.16683000004
Turkiye,CenterAna,2029,Total production: GWh,25621.519254158044
Turkiye,CenterAna,2030,Demand: GWh,56527.71024000001
Turkiye,CenterAna,2030,Exports exchange: GWh,17059.624017136153
Turkiye,CenterAna,2030,Imports exchange: GWh,52138.01604489693
Turkiye,CenterAna,2030,Net interchange Ratio: GWh,0.6205521482973264
Turkiye,CenterAna,2030,Net interchange: GWh,35078.39202776078
Turkiye,CenterAna,2030,Total Demand: GWh,56527.71024000001
Turkiye,CenterAna,2030,Total production: GWh,22479.50769250256
Turkiye,CenterAna,2031,Demand: GWh,57600.941289999966
Turkiye,CenterAna,2031,Exports exchange: GWh,19560.683220510087
Turkiye,CenterAna,2031,Imports exchange: GWh,56129.823513495234
Turkiye,CenterAna,2031,Net interchange Ratio: GWh,0.6348705329114799
Turkiye,CenterAna,2031,Net interchange: GWh,36569.14029298515
Turkiye,CenterAna,2031,Total Demand: GWh,57600.941289999966
Turkiye,CenterAna,2031,Total production: GWh,22140.864173926857
Turkiye,CenterAna,2032,Demand: GWh,58674.17232999998
Turkiye,CenterAna,2032,Exports exchange: GWh,18631.14599036745
Turkiye,CenterAna,2032,Imports exchange: GWh,56868.07181768837
Turkiye,CenterAna,2032,Net interchange Ratio: GWh,0.6516824065666531
Turkiye,CenterAna,2032,Net interchange: GWh,38236.92582732091
Turkiye,CenterAna,2032,Total Demand: GWh,58674.17232999998
Turkiye,CenterAna,2032,Total production: GWh,21560.89664884105
Turkiye,CenterAna,2033,Demand: GWh,59747.403369999935
Turkiye,CenterAna,2033,Exports exchange: GWh,18305.15392604599
Turkiye,CenterAna,2033,Imports exchange: GWh,57404.447228974735
Turkiye,CenterAna,2033,Net interchange Ratio: GWh,0.6544099173782854
Turkiye,CenterAna,2033,Net interchange: GWh,39099.293302928745
Turkiye,CenterAna,2033,Total Demand: GWh,59747.403369999935
Turkiye,CenterAna,2033,Total production: GWh,21782.35839759257
Turkiye,CenterAna,2034,Demand: GWh,60820.63440999997
Turkiye,CenterAna,2034,Exports exchange: GWh,18129.07781424197
Turkiye,CenterAna,2034,Imports exchange: GWh,57801.733465285724
Turkiye,CenterAna,2034,Net interchange Ratio: GWh,0.6522894086175609
Turkiye,CenterAna,2034,Net interchange: GWh,39672.65565104376
Turkiye,CenterAna,2034,Total Demand: GWh,60820.63440999997
Turkiye,CenterAna,2034,Total production: GWh,22290.07702571134
Turkiye,CenterAna,2035,Demand: GWh,61893.86545000003
Turkiye,CenterAna,2035,Exports exchange: GWh,18191.18148023768
Turkiye,CenterAna,2035,Imports exchange: GWh,58569.06587837027
Turkiye,CenterAna,2035,Net interchange Ratio: GWh,0.6523729630483529
Turkiye,CenterAna,2035,Net interchange: GWh,40377.88439813259
Turkiye,CenterAna,2035,Total Demand: GWh,61893.86545000003
Turkiye,CenterAna,2035,Total production: GWh,22673.24095766815
Turkiye,CenterAna,2036,Demand: GWh,65803.97593
Turkiye,CenterAna,2036,Exports exchange: GWh,16167.672266564174
Turkiye,CenterAna,2036,Imports exchange: GWh,60134.816454013424
Turkiye,CenterAna,2036,Net interchange Ratio: GWh,0.6681533078520967
Turkiye,CenterAna,2036,Net interchange: GWh,43967.14418744925
Turkiye,CenterAna,2036,Total Demand: GWh,65803.97593
Turkiye,CenterAna,2036,Total production: GWh,23025.02914644025
Turkiye,CenterAna,2037,Demand: GWh,69714.08641000009
Turkiye,CenterAna,2037,Exports exchange: GWh,18068.26440087519
Turkiye,CenterAna,2037,Imports exchange: GWh,61947.510994496864
Turkiye,CenterAna,2037,Net interchange Ratio: GWh,0.6294172218733608
Turkiye,CenterAna,2037,Net interchange: GWh,43879.24659362168
Turkiye,CenterAna,2037,Total Demand: GWh,69714.08641000009
Turkiye,CenterAna,2037,Total production: GWh,27058.85405773488
Turkiye,CenterAna,2038,Demand: GWh,73624.19689
Turkiye,CenterAna,2038,Exports exchange: GWh,19691.98815719556
Turkiye,CenterAna,2038,Imports exchange: GWh,63192.93645623614
Turkiye,CenterAna,2038,Net interchange Ratio: GWh,0.5908512437023146
Turkiye,CenterAna,2038,Net interchange: GWh,43500.94829904058
Turkiye,CenterAna,2038,Total Demand: GWh,73624.19689
Turkiye,CenterAna,2038,Total production: GWh,31371.87106075407
Turkiye,CenterAna,2039,Demand: GWh,77534.30737000002
Turkiye,CenterAna,2039,Exports exchange: GWh,20145.34109310137
Turkiye,CenterAna,2039,Imports exchange: GWh,63494.49340448407
Turkiye,CenterAna,2039,Net interchange Ratio: GWh,0.5590964023772989
Turkiye,CenterAna,2039,Net interchange: GWh,43349.1523113827
Turkiye,CenterAna,2039,Total Demand: GWh,77534.30737000002
Turkiye,CenterAna,2039,Total production: GWh,35573.988035942944
Turkiye,CenterAna,2040,Demand: GWh,81444.41785
Turkiye,CenterAna,2040,Exports exchange: GWh,19865.300715945337
Turkiye,CenterAna,2040,Imports exchange: GWh,62369.7854123213
Turkiye,CenterAna,2040,Net interchange Ratio: GWh,0.5218833385813926
Turkiye,CenterAna,2040,Net interchange: GWh,42504.48469637596
Turkiye,CenterAna,2040,Total Demand: GWh,81444.41785
Turkiye,CenterAna,2040,Total production: GWh,40663.23556229268
Turkiye,CenterBlack,2025,Demand: GWh,17087.905009999995
Turkiye,CenterBlack,2025,Exports exchange: GWh,39116.70586318786
Turkiye,CenterBlack,2025,Imports exchange: GWh,22399.093187006983
Turkiye,CenterBlack,2025,Net interchange Ratio: GWh,-0.9783301502669626
Turkiye,CenterBlack,2025,Net interchange: GWh,-16717.612676180877
Turkiye,CenterBlack,2025,Total Demand: GWh,17087.905009999995
Turkiye,CenterBlack,2025,Total production: GWh,34248.098971760075
Turkiye,CenterBlack,2026,Demand: GWh,17694.655980000007
Turkiye,CenterBlack,2026,Exports exchange: GWh,38125.123478156485
Turkiye,CenterBlack,2026,Imports exchange: GWh,20644.52632141953
Turkiye,CenterBlack,2026,Net interchange Ratio: GWh,-0.987902628708634
Turkiye,CenterBlack,2026,Net interchange: GWh,-17480.597156736956
Turkiye,CenterBlack,2026,Total Demand: GWh,17694.655980000007
Turkiye,CenterBlack,2026,Total production: GWh,35583.16612335762
Turkiye,CenterBlack,2027,Demand: GWh,18301.406939999983
Turkiye,CenterBlack,2027,Exports exchange: GWh,36756.70588864224
Turkiye,CenterBlack,2027,Imports exchange: GWh,18511.36314292446
Turkiye,CenterBlack,2027,Net interchange Ratio: GWh,-0.9969366183449168
Turkiye,CenterBlack,2027,Net interchange: GWh,-18245.34274571778
Turkiye,CenterBlack,2027,Total Demand: GWh,18301.406939999983
Turkiye,CenterBlack,2027,Total production: GWh,36912.51372934305
Turkiye,CenterBlack,2028,Demand: GWh,18908.15791000001
Turkiye,CenterBlack,2028,Exports exchange: GWh,38939.89412798702
Turkiye,CenterBlack,2028,Imports exchange: GWh,21655.458656515548
Turkiye,CenterBlack,2028,Net interchange Ratio: GWh,-0.9141258262038422
Turkiye,CenterBlack,2028,Net interchange: GWh,-17284.435471471472
Turkiye,CenterBlack,2028,Total Demand: GWh,18908.15791000001
Turkiye,CenterBlack,2028,Total production: GWh,36620.48127193149
Turkiye,CenterBlack,2029,Demand: GWh,19514.90888000001
Turkiye,CenterBlack,2029,Exports exchange: GWh,37446.260083781504
Turkiye,CenterBlack,2029,Imports exchange: GWh,20987.335492286464
Turkiye,CenterBlack,2029,Net interchange Ratio: GWh,-0.8434025847982864
Turkiye,CenterBlack,2029,Net interchange: GWh,-16458.92459149504
Turkiye,CenterBlack,2029,Total Demand: GWh,19514.90888000001
Turkiye,CenterBlack,2029,Total production: GWh,36388.51998784229
Turkiye,CenterBlack,2030,Demand: GWh,20121.659850000007
Turkiye,CenterBlack,2030,Exports exchange: GWh,36269.04576664305
Turkiye,CenterBlack,2030,Imports exchange: GWh,22322.31707576525
Turkiye,CenterBlack,2030,Net interchange Ratio: GWh,-0.6931201896287793
Turkiye,CenterBlack,2030,Net interchange: GWh,-13946.7286908778
Turkiye,CenterBlack,2030,Total Demand: GWh,20121.659850000007
Turkiye,CenterBlack,2030,Total production: GWh,34509.45281549005
Turkiye,CenterBlack,2031,Demand: GWh,20503.68823000002
Turkiye,CenterBlack,2031,Exports exchange: GWh,32499.64129717784
Turkiye,CenterBlack,2031,Imports exchange: GWh,20418.943569726405
Turkiye,CenterBlack,2031,Net interchange Ratio: GWh,-0.5891963237021683
Turkiye,CenterBlack,2031,Net interchange: GWh,-12080.697727451432
Turkiye,CenterBlack,2031,Total Demand: GWh,20503.68823000002
Turkiye,CenterBlack,2031,Total production: GWh,32987.84167861882
Turkiye,CenterBlack,2032,Demand: GWh,20885.716619999977
Turkiye,CenterBlack,2032,Exports exchange: GWh,31128.125259798933
Turkiye,CenterBlack,2032,Imports exchange: GWh,19066.825880640547
Turkiye,CenterBlack,2032,Net interchange Ratio: GWh,-0.5774903298079125
Turkiye,CenterBlack,2032,Net interchange: GWh,-12061.299379158389
Turkiye,CenterBlack,2032,Total Demand: GWh,20885.716619999977
Turkiye,CenterBlack,2032,Total production: GWh,33323.75537158368
Turkiye,CenterBlack,2033,Demand: GWh,21267.745009999977
Turkiye,CenterBlack,2033,Exports exchange: GWh,28857.326375628567
Turkiye,CenterBlack,2033,Imports exchange: GWh,17394.912160811025
Turkiye,CenterBlack,2033,Net interchange Ratio: GWh,-0.5389576661478674
Turkiye,CenterBlack,2033,Net interchange: GWh,-11462.414214817542
Turkiye,CenterBlack,2033,Total Demand: GWh,21267.745009999977
Turkiye,CenterBlack,2033,Total production: GWh,33073.86343294752
Turkiye,CenterBlack,2034,Demand: GWh,21649.773390000024
Turkiye,CenterBlack,2034,Exports exchange: GWh,28516.99402917137
Turkiye,CenterBlack,2034,Imports exchange: GWh,17485.302148283852
Turkiye,CenterBlack,2034,Net interchange Ratio: GWh,-0.5095523025651172
Turkiye,CenterBlack,2034,Net interchange: GWh,-11031.691880887516
Turkiye,CenterBlack,2034,Total Demand: GWh,21649.773390000024
Turkiye,CenterBlack,2034,Total production: GWh,33026.95548510823
Turkiye,CenterBlack,2035,Demand: GWh,22031.80178000003
Turkiye,CenterBlack,2035,Exports exchange: GWh,27723.04025182412
Turkiye,CenterBlack,2035,Imports exchange: GWh,17038.718432894333
Turkiye,CenterBlack,2035,Net interchange Ratio: GWh,-0.4849499793806591
Turkiye,CenterBlack,2035,Net interchange: GWh,-10684.321818929784
Turkiye,CenterBlack,2035,Total Demand: GWh,22031.80178000003
Turkiye,CenterBlack,2035,Total production: GWh,33052.78981330262
Turkiye,CenterBlack,2036,Demand: GWh,23423.64859
Turkiye,CenterBlack,2036,Exports exchange: GWh,26950.461844766607
Turkiye,CenterBlack,2036,Imports exchange: GWh,15656.909690542045
Turkiye,CenterBlack,2036,Net interchange Ratio: GWh,-0.4821431687224847
Turkiye,CenterBlack,2036,Net interchange: GWh,-11293.552154224562
Turkiye,CenterBlack,2036,Total Demand: GWh,23423.64859
Turkiye,CenterBlack,2036,Total production: GWh,35026.56394751071
Turkiye,CenterBlack,2037,Demand: GWh,24815.49539
Turkiye,CenterBlack,2037,Exports exchange: GWh,26006.80444054488
Turkiye,CenterBlack,2037,Imports exchange: GWh,15560.51878513079
Turkiye,CenterBlack,2037,Net interchange Ratio: GWh,-0.4209581751740357
Turkiye,CenterBlack,2037,Net interchange: GWh,-10446.285655414093
Turkiye,CenterBlack,2037,Total Demand: GWh,24815.49539
Turkiye,CenterBlack,2037,Total production: GWh,35569.23967111409
Turkiye,CenterBlack,2038,Demand: GWh,26207.34219999998
Turkiye,CenterBlack,2038,Exports exchange: GWh,27048.859201765616
Turkiye,CenterBlack,2038,Imports exchange: GWh,17315.633340842163
Turkiye,CenterBlack,2038,Net interchange Ratio: GWh,-0.371393092311492
Turkiye,CenterBlack,2038,Net interchange: GWh,-9733.225860923452
Turkiye,CenterBlack,2038,Total Demand: GWh,26207.34219999998
Turkiye,CenterBlack,2038,Total production: GWh,36322.94124895194
Turkiye,CenterBlack,2039,Demand: GWh,27599.189010000013
Turkiye,CenterBlack,2039,Exports exchange: GWh,27284.12123508552
Turkiye,CenterBlack,2039,Imports exchange: GWh,15643.12005327205
Turkiye,CenterBlack,2039,Net interchange Ratio: GWh,-0.4217877988224791
Turkiye,CenterBlack,2039,Net interchange: GWh,-11641.001181813464
Turkiye,CenterBlack,2039,Total Demand: GWh,27599.189010000013
Turkiye,CenterBlack,2039,Total production: GWh,39771.51775401126
Turkiye,CenterBlack,2040,Demand: GWh,28991.03582000003
Turkiye,CenterBlack,2040,Exports exchange: GWh,29860.478262732693
Turkiye,CenterBlack,2040,Imports exchange: GWh,14250.34459176654
Turkiye,CenterBlack,2040,Net interchange Ratio: GWh,-0.5384469105514746
Turkiye,CenterBlack,2040,Net interchange: GWh,-15610.133670966154
Turkiye,CenterBlack,2040,Total Demand: GWh,28991.03582000003
Turkiye,CenterBlack,2040,Total production: GWh,45102.36409068869
Turkiye,EastAna,2025,Demand: GWh,9656.535030000005
Turkiye,EastAna,2025,Exports exchange: GWh,24869.202150632253
Turkiye,EastAna,2025,Imports exchange: GWh,2560.176089929471
Turkiye,EastAna,2025,Net interchange Ratio: GWh,-2.310251657700741
Turkiye,EastAna,2025,Net interchange: GWh,-22309.02606070278
Turkiye,EastAna,2025,Total Demand: GWh,9656.535030000005
Turkiye,EastAna,2025,Total production: GWh,31965.561090702897
Turkiye,EastAna,2026,Demand: GWh,9999.415680000002
Turkiye,EastAna,2026,Exports exchange: GWh,22299.56505842
Turkiye,EastAna,2026,Net interchange Ratio: GWh,-2.230086814274731
Turkiye,EastAna,2026,Net interchange: GWh,-22299.56505842
Turkiye,EastAna,2026,Total Demand: GWh,9999.415680000002
Turkiye,EastAna,2026,Total production: GWh,32298.980738420127
Turkiye,EastAna,2027,Demand: GWh,10342.296330000005
Turkiye,EastAna,2027,Exports exchange: GWh,22186.93221456387
Turkiye,EastAna,2027,Net interchange Ratio: GWh,-2.145261700750733
Turkiye,EastAna,2027,Net interchange: GWh,-22186.93221456387
Turkiye,EastAna,2027,Total Demand: GWh,10342.296330000005
Turkiye,EastAna,2027,Total production: GWh,32529.22854456399
Turkiye,EastAna,2028,Demand: GWh,10685.176979999977
Turkiye,EastAna,2028,Exports exchange: GWh,25278.18262225621
