z,uni,y,value
South_Africa,Generation costs: $m,2025,261.11863749930956
South_Africa,Generation costs: $m,2026,740.5123967115419
South_Africa,Generation costs: $m,2027,1283.0395944333322
South_Africa,Generation costs: $m,2028,1872.0908485115685
South_Africa,Generation costs: $m,2029,2308.7697585713363
South_Africa,Generation costs: $m,2030,2647.545456253155
South_Africa,Generation costs: $m,2031,2980.7665268871315
South_Africa,Generation costs: $m,2032,3288.9676710218137
South_Africa,Generation costs: $m,2033,3806.0404308966436
South_Africa,Generation costs: $m,2034,4174.614495437696
South_Africa,Generation costs: $m,2035,4474.439824551761
South_Africa,Generation costs: $m,2036,4761.031658810193
South_Africa,Generation costs: $m,2037,4915.178828945731
South_Africa,Generation costs: $m,2038,5153.157870005414
South_Africa,Generation costs: $m,2039,5663.916407205043
South_Africa,Generation costs: $m,2040,6264.153852274663
South_Africa,Fixed O&M: $m,2025,2366.448
South_Africa,Fixed O&M: $m,2026,2490.6749999999997
South_Africa,Fixed O&M: $m,2027,2615.81
South_Africa,Fixed O&M: $m,2028,2780.486
South_Africa,Fixed O&M: $m,2029,2909.798
South_Africa,Fixed O&M: $m,2030,3017.158
South_Africa,Fixed O&M: $m,2031,2985.4829999999997
South_Africa,Fixed O&M: $m,2032,2927.513
South_Africa,Fixed O&M: $m,2033,2771.698
South_Africa,Fixed O&M: $m,2034,2734.4014701872998
South_Africa,Fixed O&M: $m,2035,2772.9604348200187
South_Africa,Fixed O&M: $m,2036,2809.320434820019
South_Africa,Fixed O&M: $m,2037,2845.6804348200185
South_Africa,Fixed O&M: $m,2038,2882.0404348200186
South_Africa,Fixed O&M: $m,2039,2836.0891056886967
South_Africa,Fixed O&M: $m,2040,2816.9850741549767
South_Africa,Variable O&M: $m,2025,669.9673002178477
South_Africa,Variable O&M: $m,2026,645.0204651693932
South_Africa,Variable O&M: $m,2027,605.840177735027
South_Africa,Variable O&M: $m,2028,570.4620584189582
South_Africa,Variable O&M: $m,2029,537.5311801507183
South_Africa,Variable O&M: $m,2030,525.8133008054913
South_Africa,Variable O&M: $m,2031,508.27915827485305
South_Africa,Variable O&M: $m,2032,442.7049849971276
South_Africa,Variable O&M: $m,2033,415.4280505759741
