c,z,y,uni,value
Armenia,Armenia,2031,Demand: GWh,7154.999999999986
Armenia,Armenia,2031,Exports exchange: GWh,8522.172725033306
Armenia,Armenia,2031,Imports exchange: GWh,1.4969834199193266
Armenia,Armenia,2031,Net interchange Ratio: GWh,-1.1908701246140323
Armenia,Armenia,2031,Net interchange: GWh,-8520.675741613386
Armenia,Armenia,2031,Total Demand: GWh,7154.999999999986
Armenia,Armenia,2031,Total production: GWh,15675.705320348578
Armenia,Armenia,2032,Demand: GWh,7234.999999999993
Armenia,Armenia,2032,Exports exchange: GWh,8413.243380224101
Armenia,Armenia,2032,Imports exchange: GWh,1.8187335236156823
Armenia,Armenia,2032,Net interchange Ratio: GWh,-1.1626018862060117
Armenia,Armenia,2032,Net interchange: GWh,-8411.424646700485
Armenia,Armenia,2032,Total Demand: GWh,7234.999999999993
Armenia,Armenia,2032,Total production: GWh,15646.46058286156
Armenia,Armenia,2033,Demand: GWh,7314.999999999995
Armenia,Armenia,2033,Exports exchange: GWh,8359.970923815785
Armenia,Armenia,2033,Imports exchange: GWh,2.113237746723992
Armenia,Armenia,2033,Net interchange Ratio: GWh,-1.1425642769745818
Armenia,Armenia,2033,Net interchange: GWh,-8357.857686069061
Armenia,Armenia,2033,Total Demand: GWh,7314.999999999995
Armenia,Armenia,2033,Total production: GWh,15672.89944130756
Armenia,Armenia,2035,Demand: GWh,7473.999999999996
Armenia,Armenia,2035,Exports exchange: GWh,8314.065457598083
Armenia,Armenia,2035,Imports exchange: GWh,3.3097166372260687
Armenia,Armenia,2035,Net interchange Ratio: GWh,-1.1119555446830158
Armenia,Armenia,2035,Net interchange: GWh,-8310.755740960856
Armenia,Armenia,2035,Total Demand: GWh,7473.999999999996
Armenia,Armenia,2035,Total production: GWh,15784.821137297742
Armenia,Armenia,2036,Demand: GWh,7559.999999999999
Armenia,Armenia,2036,Exports exchange: GWh,8156.714834871953
Armenia,Armenia,2036,Imports exchange: GWh,31.46870284121301
Armenia,Armenia,2036,Net interchange Ratio: GWh,-1.0747680068823733
Armenia,Armenia,2036,Net interchange: GWh,-8125.24613203074
Armenia,Armenia,2036,Total Demand: GWh,7559.999999999999
Armenia,Armenia,2036,Total production: GWh,15685.86791876302
Armenia,Armenia,2037,Demand: GWh,7644.999999999998
Armenia,Armenia,2037,Exports exchange: GWh,7961.588365408943
Armenia,Armenia,2037,Imports exchange: GWh,39.81034259453536
Armenia,Armenia,2037,Net interchange Ratio: GWh,-1.0362037963131994
Armenia,Armenia,2037,Net interchange: GWh,-7921.778022814407
Armenia,Armenia,2037,Total Demand: GWh,7644.999999999998
Armenia,Armenia,2037,Total production: GWh,15567.564631114024
Armenia,Armenia,2038,Demand: GWh,7730.999999999999
Armenia,Armenia,2038,Exports exchange: GWh,7353.92735080581
Armenia,Armenia,2038,Imports exchange: GWh,40.12927759756355
Armenia,Armenia,2038,Net interchange Ratio: GWh,-0.9460351924988032
Armenia,Armenia,2038,Net interchange: GWh,-7313.798073208247
Armenia,Armenia,2038,Total Demand: GWh,7730.999999999999
Armenia,Armenia,2038,Total production: GWh,15045.59098331046
Armenia,Armenia,2039,Demand: GWh,7815.999999999994
Armenia,Armenia,2039,Exports exchange: GWh,7341.634930012397
Armenia,Armenia,2039,Imports exchange: GWh,72.03517351055827
Armenia,Armenia,2039,Net interchange Ratio: GWh,-0.9300920875770016
Armenia,Armenia,2039,Net interchange: GWh,-7269.599756501839
Armenia,Armenia,2039,Total Demand: GWh,7815.999999999994
Armenia,Armenia,2039,Total production: GWh,15087.023091787458
Armenia,Armenia,2040,Demand: GWh,7902.000000000008
Armenia,Armenia,2040,Exports exchange: GWh,5717.205889678838
Armenia,Armenia,2040,Imports exchange: GWh,266.3589567320969
Armenia,Armenia,2040,Net interchange Ratio: GWh,-0.6898059899957903
Armenia,Armenia,2040,Net interchange: GWh,-5450.846932946741
Armenia,Armenia,2040,Total Demand: GWh,7902.000000000008
Armenia,Armenia,2040,Total production: GWh,13358.109891072396
Turkiye,CenterAna,2025,Demand: GWh,48004.993149999886
Turkiye,CenterAna,2025,Exports exchange: GWh,11628.952823299893
Turkiye,CenterAna,2025,Imports exchange: GWh,38218.921236868
Turkiye,CenterAna,2025,Net interchange Ratio: GWh,0.5539000564062817
Turkiye,CenterAna,2025,Net interchange: GWh,26589.968413568105
Turkiye,CenterAna,2025,Total Demand: GWh,48004.993149999886
Turkiye,CenterAna,2025,Total production: GWh,22170.188311726462
Turkiye,CenterAna,2026,Demand: GWh,49709.53657000004
Turkiye,CenterAna,2026,Exports exchange: GWh,7962.771859368222
Turkiye,CenterAna,2026,Imports exchange: GWh,34127.38202147833
Turkiye,CenterAna,2026,Net interchange Ratio: GWh,0.526349911254264
Turkiye,CenterAna,2026,Net interchange: GWh,26164.61016211011
Turkiye,CenterAna,2026,Total Demand: GWh,49709.53657000004
Turkiye,CenterAna,2026,Total production: GWh,24219.24569762238
Turkiye,CenterAna,2027,Demand: GWh,51414.079990000006
Turkiye,CenterAna,2027,Exports exchange: GWh,8090.09820945829
Turkiye,CenterAna,2027,Imports exchange: GWh,34764.8912483541
Turkiye,CenterAna,2027,Net interchange Ratio: GWh,0.5188227241270102
Turkiye,CenterAna,2027,Net interchange: GWh,26674.79303889581
Turkiye,CenterAna,2027,Total Demand: GWh,51414.079990000006
Turkiye,CenterAna,2027,Total production: GWh,25426.20271743698
Turkiye,CenterAna,2028,Demand: GWh,53118.62341000008
Turkiye,CenterAna,2028,Exports exchange: GWh,14378.11664764307
Turkiye,CenterAna,2028,Imports exchange: GWh,43420.12933391082
Turkiye,CenterAna,2028,Net interchange Ratio: GWh,0.5467388049969744
Turkiye,CenterAna,2028,Net interchange: GWh,29042.01268626776
Turkiye,CenterAna,2028,Total Demand: GWh,53118.62341000008
Turkiye,CenterAna,2028,Total production: GWh,24934.54441328715
Turkiye,CenterAna,2029,Demand: GWh,54823.16683000004
Turkiye,CenterAna,2029,Exports exchange: GWh,17711.797454543084
Turkiye,CenterAna,2029,Imports exchange: GWh,48818.759943232406
Turkiye,CenterAna,2029,Net interchange Ratio: GWh,0.5674054288973898
Turkiye,CenterAna,2029,Net interchange: GWh,31106.96248868932
Turkiye,CenterAna,2029,Total Demand: GWh,54823.16683000004
Turkiye,CenterAna,2029,Total production: GWh,24680.80899542165
Turkiye,CenterAna,2030,Demand: GWh,56527.71024000001
Turkiye,CenterAna,2030,Exports exchange: GWh,21567.465043196167
Turkiye,CenterAna,2030,Imports exchange: GWh,56741.43782420088
Turkiye,CenterAna,2030,Net interchange Ratio: GWh,0.622243013765574
Turkiye,CenterAna,2030,Net interchange: GWh,35173.972781004704
Turkiye,CenterAna,2030,Total Demand: GWh,56527.71024000001
Turkiye,CenterAna,2030,Total production: GWh,22474.88545762976
Turkiye,CenterAna,2031,Demand: GWh,57600.941289999966
Turkiye,CenterAna,2031,Exports exchange: GWh,22680.085893262363
Turkiye,CenterAna,2031,Imports exchange: GWh,60317.06492607209
Turkiye,CenterAna,2031,Net interchange Ratio: GWh,0.6534090969680706
Turkiye,CenterAna,2031,Net interchange: GWh,37636.97903280973
Turkiye,CenterAna,2031,Total Demand: GWh,57600.941289999966
Turkiye,CenterAna,2031,Total production: GWh,21155.76068913849
Turkiye,CenterAna,2032,Demand: GWh,58674.17232999998
Turkiye,CenterAna,2032,Exports exchange: GWh,20774.842625639823
Turkiye,CenterAna,2032,Imports exchange: GWh,59509.41319584575
Turkiye,CenterAna,2032,Net interchange Ratio: GWh,0.6601639023104042
Turkiye,CenterAna,2032,Net interchange: GWh,38734.57057020593
Turkiye,CenterAna,2032,Total Demand: GWh,58674.17232999998
Turkiye,CenterAna,2032,Total production: GWh,21115.44188762356
Turkiye,CenterAna,2033,Demand: GWh,59747.403369999935
Turkiye,CenterAna,2033,Exports exchange: GWh,20338.91239000001
Turkiye,CenterAna,2033,Imports exchange: GWh,59925.26895584413
Turkiye,CenterAna,2033,Net interchange Ratio: GWh,0.6625619580602732
Turkiye,CenterAna,2033,Net interchange: GWh,39586.35656584412
Turkiye,CenterAna,2033,Total Demand: GWh,59747.403369999935
Turkiye,CenterAna,2033,Total production: GWh,21345.103781450605
Turkiye,CenterAna,2035,Demand: GWh,61893.86545000003
Turkiye,CenterAna,2035,Exports exchange: GWh,19118.591125612787
Turkiye,CenterAna,2035,Imports exchange: GWh,60110.23445314259
Turkiye,CenterAna,2035,Net interchange Ratio: GWh,0.6622892758353289
Turkiye,CenterAna,2035,Net interchange: GWh,40991.64332752981
Turkiye,CenterAna,2035,Total Demand: GWh,61893.86545000003
Turkiye,CenterAna,2035,Total production: GWh,22089.933813234755
Turkiye,CenterAna,2036,Demand: GWh,65803.97593
Turkiye,CenterAna,2036,Exports exchange: GWh,17811.748258628468
Turkiye,CenterAna,2036,Imports exchange: GWh,62086.36759997494
Turkiye,CenterAna,2036,Net interchange Ratio: GWh,0.672825900192479
Turkiye,CenterAna,2036,Net interchange: GWh,44274.61934134647
Turkiye,CenterAna,2036,Total Demand: GWh,65803.97593
Turkiye,CenterAna,2036,Total production: GWh,22756.114482820056
Turkiye,CenterAna,2037,Demand: GWh,69714.08641000009
Turkiye,CenterAna,2037,Exports exchange: GWh,18441.29986424409
Turkiye,CenterAna,2037,Imports exchange: GWh,62349.39141223039
Turkiye,CenterAna,2037,Net interchange Ratio: GWh,0.629830982647546
Turkiye,CenterAna,2037,Net interchange: GWh,43908.09154798629
Turkiye,CenterAna,2037,Total Demand: GWh,69714.08641000009
Turkiye,CenterAna,2037,Total production: GWh,27037.949815543165
Turkiye,CenterAna,2038,Demand: GWh,73624.19689
Turkiye,CenterAna,2038,Exports exchange: GWh,20833.01125397886
Turkiye,CenterAna,2038,Imports exchange: GWh,64416.87190922503
Turkiye,CenterAna,2038,Net interchange Ratio: GWh,0.5919774000436796
Turkiye,CenterAna,2038,Net interchange: GWh,43583.86065524616
Turkiye,CenterAna,2038,Total Demand: GWh,73624.19689
Turkiye,CenterAna,2038,Total production: GWh,31313.14231420292
Turkiye,CenterAna,2039,Demand: GWh,77534.30737000002
Turkiye,CenterAna,2039,Exports exchange: GWh,20623.33039197425
Turkiye,CenterAna,2039,Imports exchange: GWh,63881.13965660813
Turkiye,CenterAna,2039,Net interchange Ratio: GWh,0.5579183039348516
Turkiye,CenterAna,2039,Net interchange: GWh,43257.80926463388
Turkiye,CenterAna,2039,Total Demand: GWh,77534.30737000002
Turkiye,CenterAna,2039,Total production: GWh,35574.836515509414
Turkiye,CenterAna,2040,Demand: GWh,81444.41785
Turkiye,CenterAna,2040,Exports exchange: GWh,21770.90659387696
Turkiye,CenterAna,2040,Imports exchange: GWh,64961.54041163257
Turkiye,CenterAna,2040,Net interchange Ratio: GWh,0.5303080917995121
Turkiye,CenterAna,2040,Net interchange: GWh,43190.63381775562
Turkiye,CenterAna,2040,Total Demand: GWh,81444.41785
Turkiye,CenterAna,2040,Total production: GWh,39960.70440349573
Turkiye,CenterBlack,2025,Demand: GWh,17087.905009999995
Turkiye,CenterBlack,2025,Exports exchange: GWh,39375.46708107779
Turkiye,CenterBlack,2025,Imports exchange: GWh,22264.39128727624
Turkiye,CenterBlack,2025,Net interchange Ratio: GWh,-1.001355975690876
Turkiye,CenterBlack,2025,Net interchange: GWh,-17111.075793801556
Turkiye,CenterBlack,2025,Total Demand: GWh,17087.905009999995
Turkiye,CenterBlack,2025,Total production: GWh,34638.90052895708
Turkiye,CenterBlack,2026,Demand: GWh,17694.655980000007
Turkiye,CenterBlack,2026,Exports exchange: GWh,36820.6793163064
Turkiye,CenterBlack,2026,Imports exchange: GWh,18856.481359453304
Turkiye,CenterBlack,2026,Net interchange Ratio: GWh,-1.0152329594402822
Turkiye,CenterBlack,2026,Net interchange: GWh,-17964.197956853095
Turkiye,CenterBlack,2026,Total Demand: GWh,17694.655980000007
Turkiye,CenterBlack,2026,Total production: GWh,36031.43713439114
Turkiye,CenterBlack,2027,Demand: GWh,18301.406939999983
Turkiye,CenterBlack,2027,Exports exchange: GWh,38535.99208484872
Turkiye,CenterBlack,2027,Imports exchange: GWh,20322.27588073804
Turkiye,CenterBlack,2027,Net interchange Ratio: GWh,-0.995208524886814
Turkiye,CenterBlack,2027,Net interchange: GWh,-18213.71620411069
Turkiye,CenterBlack,2027,Total Demand: GWh,18301.406939999983
Turkiye,CenterBlack,2027,Total production: GWh,36916.66881875475
Turkiye,CenterBlack,2028,Demand: GWh,18908.15791000001
Turkiye,CenterBlack,2028,Exports exchange: GWh,40873.79472349232
Turkiye,CenterBlack,2028,Imports exchange: GWh,23891.587160647865
Turkiye,CenterBlack,2028,Net interchange Ratio: GWh,-0.8981418308265253
Turkiye,CenterBlack,2028,Net interchange: GWh,-16982.207562844455
Turkiye,CenterBlack,2028,Total Demand: GWh,18908.15791000001
Turkiye,CenterBlack,2028,Total production: GWh,36362.43678715193
Turkiye,CenterBlack,2029,Demand: GWh,19514.90888000001
Turkiye,CenterBlack,2029,Exports exchange: GWh,40322.416867122345
Turkiye,CenterBlack,2029,Imports exchange: GWh,23916.69546595292
Turkiye,CenterBlack,2029,Net interchange Ratio: GWh,-0.8406763004659963
Turkiye,CenterBlack,2029,Net interchange: GWh,-16405.721401169427
Turkiye,CenterBlack,2029,Total Demand: GWh,19514.90888000001
Turkiye,CenterBlack,2029,Total production: GWh,36393.19770779486
Turkiye,CenterBlack,2030,Demand: GWh,20121.659850000007
Turkiye,CenterBlack,2030,Exports exchange: GWh,38181.4293310366
Turkiye,CenterBlack,2030,Imports exchange: GWh,24255.855253018337
Turkiye,CenterBlack,2030,Net interchange Ratio: GWh,-0.6920688542510203
Turkiye,CenterBlack,2030,Net interchange: GWh,-13925.57407801826
Turkiye,CenterBlack,2030,Total Demand: GWh,20121.659850000007
Turkiye,CenterBlack,2030,Total production: GWh,34526.50277658635
Turkiye,CenterBlack,2031,Demand: GWh,20503.68823000002
Turkiye,CenterBlack,2031,Exports exchange: GWh,33412.854963362486
Turkiye,CenterBlack,2031,Imports exchange: GWh,21417.600185858337
Turkiye,CenterBlack,2031,Net interchange Ratio: GWh,-0.5850291246602776
Turkiye,CenterBlack,2031,Net interchange: GWh,-11995.25477750415
Turkiye,CenterBlack,2031,Total Demand: GWh,20503.68823000002
Turkiye,CenterBlack,2031,Total production: GWh,32922.13107789344
Turkiye,CenterBlack,2032,Demand: GWh,20885.716619999977
Turkiye,CenterBlack,2032,Exports exchange: GWh,32192.77141454164
Turkiye,CenterBlack,2032,Imports exchange: GWh,20656.58653071863
Turkiye,CenterBlack,2032,Net interchange Ratio: GWh,-0.5523480517195211
Turkiye,CenterBlack,2032,Net interchange: GWh,-11536.184883823007
Turkiye,CenterBlack,2032,Total Demand: GWh,20885.716619999977
Turkiye,CenterBlack,2032,Total production: GWh,32830.052786828775
Turkiye,CenterBlack,2033,Demand: GWh,21267.745009999977
Turkiye,CenterBlack,2033,Exports exchange: GWh,31002.93328819985
Turkiye,CenterBlack,2033,Imports exchange: GWh,19482.42094793195
Turkiye,CenterBlack,2033,Net interchange Ratio: GWh,-0.5416894144090507
Turkiye,CenterBlack,2033,Net interchange: GWh,-11520.512340267898
Turkiye,CenterBlack,2033,Total Demand: GWh,21267.745009999977
Turkiye,CenterBlack,2033,Total production: GWh,33173.208421159114
Turkiye,CenterBlack,2035,Demand: GWh,22031.80178000003
Turkiye,CenterBlack,2035,Exports exchange: GWh,29135.85556877185
Turkiye,CenterBlack,2035,Imports exchange: GWh,18368.36389899508
Turkiye,CenterBlack,2035,Net interchange Ratio: GWh,-0.4887249702632704
Turkiye,CenterBlack,2035,Net interchange: GWh,-10767.491669776784
Turkiye,CenterBlack,2035,Total Demand: GWh,22031.80178000003
Turkiye,CenterBlack,2035,Total production: GWh,33162.23198664221
Turkiye,CenterBlack,2036,Demand: GWh,23423.64859
Turkiye,CenterBlack,2036,Exports exchange: GWh,28056.76631147708
Turkiye,CenterBlack,2036,Imports exchange: GWh,17788.558464867805
Turkiye,CenterBlack,2036,Net interchange Ratio: GWh,-0.4383692748444392
Turkiye,CenterBlack,2036,Net interchange: GWh,-10268.207846609272
Turkiye,CenterBlack,2036,Total Demand: GWh,23423.64859
Turkiye,CenterBlack,2036,Total production: GWh,34043.33865994096
Turkiye,CenterBlack,2037,Demand: GWh,24815.49539
Turkiye,CenterBlack,2037,Exports exchange: GWh,27675.438297457848
Turkiye,CenterBlack,2037,Imports exchange: GWh,17468.54924380302
Turkiye,CenterBlack,2037,Net interchange Ratio: GWh,-0.4113111140133814
Turkiye,CenterBlack,2037,Net interchange: GWh,-10206.889053654828
Turkiye,CenterBlack,2037,Total Demand: GWh,24815.49539
Turkiye,CenterBlack,2037,Total production: GWh,35367.54363902844
Turkiye,CenterBlack,2038,Demand: GWh,26207.34219999998
Turkiye,CenterBlack,2038,Exports exchange: GWh,27636.690448582176
Turkiye,CenterBlack,2038,Imports exchange: GWh,17838.92405745906
Turkiye,CenterBlack,2038,Net interchange Ratio: GWh,-0.3738557811910863
Turkiye,CenterBlack,2038,Net interchange: GWh,-9797.766391123118
Turkiye,CenterBlack,2038,Total Demand: GWh,26207.34219999998
Turkiye,CenterBlack,2038,Total production: GWh,36405.17909645114
Turkiye,CenterBlack,2039,Demand: GWh,27599.189010000013
Turkiye,CenterBlack,2039,Exports exchange: GWh,28145.89196450372
Turkiye,CenterBlack,2039,Imports exchange: GWh,16406.146976874326
Turkiye,CenterBlack,2039,Net interchange Ratio: GWh,-0.4253655780746214
Turkiye,CenterBlack,2039,Net interchange: GWh,-11739.744987629394
Turkiye,CenterBlack,2039,Total Demand: GWh,27599.189010000013
Turkiye,CenterBlack,2039,Total production: GWh,40013.05495167286
Turkiye,CenterBlack,2040,Demand: GWh,28991.03582000003
Turkiye,CenterBlack,2040,Exports exchange: GWh,30914.121287863112
Turkiye,CenterBlack,2040,Imports exchange: GWh,15068.859038495466
Turkiye,CenterBlack,2040,Net interchange Ratio: GWh,-0.5465572995648704
Turkiye,CenterBlack,2040,Net interchange: GWh,-15845.262249367646
Turkiye,CenterBlack,2040,Total Demand: GWh,28991.03582000003
Turkiye,CenterBlack,2040,Total production: GWh,45484.70982594444
Turkiye,EastAna,2025,Demand: GWh,9656.535030000005
Turkiye,EastAna,2025,Exports exchange: GWh,22727.9359857134
Turkiye,EastAna,2025,Imports exchange: GWh,2850.51085989026
Turkiye,EastAna,2025,Net interchange Ratio: GWh,-2.0584428124653247
Turkiye,EastAna,2025,Net interchange: GWh,-19877.42512582313
Turkiye,EastAna,2025,Total Demand: GWh,9656.535030000005
Turkiye,EastAna,2025,Total production: GWh,29533.960155823257
Turkiye,EastAna,2026,Demand: GWh,9999.415680000002
Turkiye,EastAna,2026,Exports exchange: GWh,19888.615840441016
Turkiye,EastAna,2026,Net interchange Ratio: GWh,-1.988977803995144
Turkiye,EastAna,2026,Net interchange: GWh,-19888.615840441016
Turkiye,EastAna,2026,Total Demand: GWh,9999.415680000002
Turkiye,EastAna,2026,Total production: GWh,29888.03152044116
Turkiye,EastAna,2027,Demand: GWh,10342.296330000005
Turkiye,EastAna,2027,Exports exchange: GWh,28268.100682432192
Turkiye,EastAna,2027,Imports exchange: GWh,8681.230785803751
Turkiye,EastAna,2027,Net interchange Ratio: GWh,-1.893860828548551
Turkiye,EastAna,2027,Net interchange: GWh,-19586.869896628443
Turkiye,EastAna,2027,Total Demand: GWh,10342.296330000005
Turkiye,EastAna,2027,Total production: GWh,30100.697736833565
Turkiye,EastAna,2028,Demand: GWh,10685.176979999977
Turkiye,EastAna,2028,Exports exchange: GWh,31405.731435928043
Turkiye,EastAna,2028,Imports exchange: GWh,8673.289275732495
Turkiye,EastAna,2028,Net interchange Ratio: GWh,-2.1274745568318703
Turkiye,EastAna,2028,Net interchange: GWh,-22732.442160195547
Turkiye,EastAna,2028,Total Demand: GWh,10685.176979999977
Turkiye,EastAna,2028,Total production: GWh,33588.9937349529
Turkiye,EastAna,2029,Demand: GWh,11028.057630000008
Turkiye,EastAna,2029,Exports exchange: GWh,31177.21090467129
Turkiye,EastAna,2029,Imports exchange: GWh,8707.775807127167
Turkiye,EastAna,2029,Net interchange Ratio: GWh,-2.0374789334088845
Turkiye,EastAna,2029,Net interchange: GWh,-22469.435097544123
Turkiye,EastAna,2029,Total Demand: GWh,11028.057630000008
Turkiye,EastAna,2029,Total production: GWh,33669.548737985264
Turkiye,EastAna,2030,Demand: GWh,11370.938279999997
Turkiye,EastAna,2030,Exports exchange: GWh,32006.24638771896
Turkiye,EastAna,2030,Imports exchange: GWh,8684.013852098793
Turkiye,EastAna,2030,Net interchange Ratio: GWh,-2.051038530095705
Turkiye,EastAna,2030,Net interchange: GWh,-23322.23253562017
Turkiye,EastAna,2030,Total Demand: GWh,11370.938279999997
Turkiye,EastAna,2030,Total production: GWh,34864.75731613441
Turkiye,EastAna,2031,Demand: GWh,11586.82608999999
Turkiye,EastAna,2031,Exports exchange: GWh,31300.15936820652
Turkiye,EastAna,2031,Imports exchange: GWh,8522.172725033306
Turkiye,EastAna,2031,Net interchange Ratio: GWh,-1.9658521208695587
Turkiye,EastAna,2031,Net interchange: GWh,-22777.98664317321
Turkiye,EastAna,2031,Total Demand: GWh,11586.82608999999
Turkiye,EastAna,2031,Total production: GWh,34533.20143217476
Turkiye,EastAna,2032,Demand: GWh,11802.713909999991
Turkiye,EastAna,2032,Exports exchange: GWh,30629.19250324898
Turkiye,EastAna,2032,Imports exchange: GWh,8413.243380224101
Turkiye,EastAna,2032,Net interchange Ratio: GWh,-1.882274643986936
Turkiye,EastAna,2032,Net interchange: GWh,-22215.94912302488
Turkiye,EastAna,2032,Total Demand: GWh,11802.713909999991
Turkiye,EastAna,2032,Total production: GWh,34184.89940875779
Turkiye,EastAna,2033,Demand: GWh,12018.601729999998
Turkiye,EastAna,2033,Exports exchange: GWh,30211.33341342908
Turkiye,EastAna,2033,Imports exchange: GWh,8359.970923815785
Turkiye,EastAna,2033,Net interchange Ratio: GWh,-1.818128512826034
Turkiye,EastAna,2033,Net interchange: GWh,-21851.362489613297
Turkiye,EastAna,2033,Total Demand: GWh,12018.601729999998
Turkiye,EastAna,2033,Total production: GWh,34035.1479905802
Turkiye,EastAna,2035,Demand: GWh,12450.377359999986
Turkiye,EastAna,2035,Exports exchange: GWh,29619.694544215985
Turkiye,EastAna,2035,Imports exchange: GWh,8314.065457598083
Turkiye,EastAna,2035,Net interchange Ratio: GWh,-1.711243641101809
Turkiye,EastAna,2035,Net interchange: GWh,-21305.629086617904
Turkiye,EastAna,2035,Total Demand: GWh,12450.377359999986
Turkiye,EastAna,2035,Total production: GWh,33942.953569428646
Turkiye,EastAna,2036,Demand: GWh,13236.92301
Turkiye,EastAna,2036,Exports exchange: GWh,29386.503091095783
Turkiye,EastAna,2036,Imports exchange: GWh,8156.714834871953
Turkiye,EastAna,2036,Net interchange Ratio: GWh,-1.6038310595434846
Turkiye,EastAna,2036,Net interchange: GWh,-21229.78825622383
Turkiye,EastAna,2036,Total Demand: GWh,13236.92301
Turkiye,EastAna,2036,Total production: GWh,34868.173084304384
Turkiye,EastAna,2037,Demand: GWh,14023.468670000017
Turkiye,EastAna,2037,Exports exchange: GWh,28704.93177256941
Turkiye,EastAna,2037,Imports exchange: GWh,7963.467802424806
Turkiye,EastAna,2037,Net interchange Ratio: GWh,-1.4790537532640688
Turkiye,EastAna,2037,Net interchange: GWh,-20741.463970144603
Turkiye,EastAna,2037,Total Demand: GWh,14023.468670000017
Turkiye,EastAna,2037,Total production: GWh,35201.73042660536
Turkiye,EastAna,2038,Demand: GWh,14810.014329999984
Turkiye,EastAna,2038,Exports exchange: GWh,32589.398438918568
Turkiye,EastAna,2038,Imports exchange: GWh,7377.189959649982
Turkiye,EastAna,2038,Net interchange Ratio: GWh,-1.702375697786959
Turkiye,EastAna,2038,Net interchange: GWh,-25212.208479268586
Turkiye,EastAna,2038,Total Demand: GWh,14810.014329999984
Turkiye,EastAna,2038,Total production: GWh,40504.38063929241
Turkiye,EastAna,2039,Demand: GWh,15596.559980000004
Turkiye,EastAna,2039,Exports exchange: GWh,31942.61041506788
Turkiye,EastAna,2039,Imports exchange: GWh,7413.383080179984
Turkiye,EastAna,2039,Net interchange Ratio: GWh,-1.57273317746622
Turkiye,EastAna,2039,Net interchange: GWh,-24529.22733488789
Turkiye,EastAna,2039,Total Demand: GWh,15596.559980000004
Turkiye,EastAna,2039,Total production: GWh,40606.54328231912
Turkiye,EastAna,2040,Demand: GWh,16383.105640000003
Turkiye,EastAna,2040,Exports exchange: GWh,31218.78239587931
Turkiye,EastAna,2040,Imports exchange: GWh,5755.385141952187
Turkiye,EastAna,2040,Net interchange Ratio: GWh,-1.5542472723704608
Turkiye,EastAna,2040,Net interchange: GWh,-25463.39725392712
Turkiye,EastAna,2040,Total Demand: GWh,16383.105640000003
Turkiye,EastAna,2040,Total production: GWh,42301.69800865813
Turkiye,EastMed,2025,Demand: GWh,32923.336069999976
Turkiye,EastMed,2025,Exports exchange: GWh,17887.876523740055
Turkiye,EastMed,2025,Imports exchange: GWh,367.179201294027
Turkiye,EastMed,2025,Net interchange Ratio: GWh,-0.5321665242305452
Turkiye,EastMed,2025,Net interchange: GWh,-17520.697322446027
Turkiye,EastMed,2025,Total Demand: GWh,32923.336069999976
Turkiye,EastMed,2025,Total production: GWh,50451.28844699615
Turkiye,EastMed,2026,Demand: GWh,34092.365629999986
Turkiye,EastMed,2026,Exports exchange: GWh,16866.233275369694
Turkiye,EastMed,2026,Imports exchange: GWh,350.81615996915974
