c,z,attribute,y,uni,value
Benin,Benin,CapexInvestmentComponent,2026,Generation,42680000.0
Benin,Benin,CapexInvestmentComponent,2027,Generation,160662000.0
Benin,Benin,CapexInvestmentComponent,2027,StorageEnergy,31014656.600832514
Benin,Benin,CapexInvestmentComponent,2028,Generation,264810000.0
Benin,Benin,CapexInvestmentComponent,2028,StorageEnergy,49633881.74226091
Benin,Benin,CapexInvestmentComponent,2029,Generation,79540000.0
Benin,Benin,CapexInvestmentComponent,2029,StorageEnergy,1422544.2316921044
Benin,Benin,CapexInvestmentComponent,2030,Generation,704290101.0012614
Benin,Benin,CapexInvestmentComponent,2031,Generation,212901120.01419777
Benin,Benin,CapexInvestmentComponent,2031,StorageEnergy,1667454.9304442627
Benin,Benin,CapexInvestmentComponent,2032,Generation,164614270.11771628
Benin,Benin,CapexInvestmentComponent,2032,StorageEnergy,2221241.9726193105
Benin,Benin,CapexInvestmentComponent,2033,Generation,236480525.31746888
Benin,Benin,CapexInvestmentComponent,2033,StorageEnergy,1880117.2273111248
Benin,Benin,CapexInvestmentComponent,2034,Generation,578213983.5493557
Benin,Benin,CapexInvestmentComponent,2035,Generation,67900000.0
Benin,Benin,CapexInvestmentComponent,2035,StorageEnergy,84593.94006478047
Benin,Benin,CapexInvestmentComponent,2040,Generation,291000000.0
Benin,Benin,CapexInvestmentComponent,2040,StorageEnergy,133998827.58158836
Benin,Benin,CapexInvestmentComponent,2045,Generation,252013392.37
Benin,Benin,CapexInvestmentComponent,2045,StorageEnergy,181244339.1084576
Benin,Benin,CapexInvestmentComponent,2050,Generation,1026420000.0
Benin,Benin,CapexInvestmentComponent,2050,StorageEnergy,148151065.9833503
Benin,Benin,CapexInvestmentComponentCumulated,2026,Generation,42680000.0
Benin,Benin,CapexInvestmentComponentCumulated,2027,Generation,203342000.0
Benin,Benin,CapexInvestmentComponentCumulated,2027,StorageEnergy,31014656.600832514
Benin,Benin,CapexInvestmentComponentCumulated,2028,Generation,468152000.0
Benin,Benin,CapexInvestmentComponentCumulated,2028,StorageEnergy,80648538.34309343
Benin,Benin,CapexInvestmentComponentCumulated,2029,Generation,547692000.0
Benin,Benin,CapexInvestmentComponentCumulated,2029,StorageEnergy,82071082.57478553
Benin,Benin,CapexInvestmentComponentCumulated,2030,Generation,1251982101.0012612
Benin,Benin,CapexInvestmentComponentCumulated,2031,Generation,1464883221.015459
Benin,Benin,CapexInvestmentComponentCumulated,2031,StorageEnergy,83738537.50522979
Benin,Benin,CapexInvestmentComponentCumulated,2032,Generation,1629497491.1331754
Benin,Benin,CapexInvestmentComponentCumulated,2032,StorageEnergy,85959779.4778491
Benin,Benin,CapexInvestmentComponentCumulated,2033,Generation,1865978016.4506445
Benin,Benin,CapexInvestmentComponentCumulated,2033,StorageEnergy,87839896.70516023
Benin,Benin,CapexInvestmentComponentCumulated,2034,Generation,2444192000.0
Benin,Benin,CapexInvestmentComponentCumulated,2035,Generation,2512092000.0
Benin,Benin,CapexInvestmentComponentCumulated,2035,StorageEnergy,87924490.645225
Benin,Benin,CapexInvestmentComponentCumulated,2040,Generation,2803092000.0
Benin,Benin,CapexInvestmentComponentCumulated,2040,StorageEnergy,221923318.2268133
Benin,Benin,CapexInvestmentComponentCumulated,2045,Generation,3055105392.37
Benin,Benin,CapexInvestmentComponentCumulated,2045,StorageEnergy,403167657.3352709
