Zone,m,d,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24
Djibouti,Q1,d1,0.454625551,0.432599119,0.418502203,0.411453744,0.39030837,0.377973568,0.385022026,0.431718062,0.515418502,0.484581498,0.585903084,0.599118943,0.495154185,0.501321586,0.5030837,0.474889868,0.462555066,0.453744493,0.51277533,0.511013216,0.514537445,0.505726872,0.511013216,0.48722467
Djibouti,Q1,d2,0.379735683,0.372687225,0.369162996,0.363876652,0.363876652,0.369162996,0.422907489,0.444933921,0.443171806,0.453744493,0.466079295,0.457268722,0.442290749,0.447577093,0.459911894,0.428193833,0.420264317,0.437885463,0.473127753,0.46784141,0.462555066,0.455506608,0.443171806,0.402643172
Djibouti,Q1,d3,0.370044053,0.36123348,0.333039648,0.35154185,0.345374449,0.348017621,0.344493392,0.348898678,0.233048458,0.35154185,0.505726872,0.372687225,0.325110132,0.314537445,0.311013216,0.302202643,0.31277533,0.315418502,0.370044053,0.393832599,0.389427313,0.378854626,0.363876652,0.350660793
Djibouti,Q1,d4,0.340088106,0.331277533,0.324229075,0.318061674,0.321585903,0.321585903,0.311013216,0.353303965,0.397356828,0.420784141,0.434361233,0.437004405,0.418502203,0.413215859,0.425550661,0.414977974,0.03876652,0.405286344,0.44845815,0.443171806,0.439647577,0.39030837,0.392070485,0.370044053
Djibouti,Q1,d5,0.376211454,0.367400881,0.340969163,0.330396476,0.327753304,0.328634361,0.416740088,0.378854626,0.423788546,0.42445815,0.428193833,0.428193833,0.415859031,0.413215859,0.402643172,0.414096916,0.202643172,0.36123348,0.411453744,0.42907489,0.415859031,0.437004405,0.418502203,0.39030837
Djibouti,Q2,d1,0.778854626,0.794713656,0.808810573,0.804405286,0.754185022,0.707488987,0.689867841,0.716299559,0.797356828,0.750660793,0.797356828,0.829955947,0.888986784,0.952422907,0.929515419,0.84845815,0.704845815,0.632599119,0.73215859,0.74185022,0.71277533,0.716299559,0.723348018,0.750660793
Djibouti,Q2,d2,0.740969163,0.75154185,0.747136564,0.728634361,0.711894273,0.640528634,0.653744493,0.705726872,0.743612335,0.812334802,0.801762115,0.863436123,0.919823789,0.949779736,0.918942731,0.81938326,0.717066079,0.655506608,0.710132159,0.734801762,0.747136564,0.753303965,0.772687225,0.791189427
Djibouti,Q2,d3,0.557709251,0.521585903,0.525991189,0.495154185,0.455506608,0.440528634,0.440528634,0.486343612,0.516299559,0.513656388,0.59030837,0.583259912,0.576211454,0.606167401,0.603524229,0.571806167,0.537471366,0.525991189,0.602643172,0.610572687,0.632599119,0.637004405,0.627312775,0.628193833
Djibouti,Q2,d4,0.555947137,0.66784141,0.644052863,0.617621145,0.586784141,0.520704846,0.534801762,0.598237885,0.697797357,0.76123348,0.661674009,0.718942731,0.69339207,0.740969163,0.760352423,0.725991189,0.620264317,0.611453744,0.642290749,0.675770925,0.652863436,0.689867841,0.704845815,0.710132159
Djibouti,Q2,d5,0.78061674,0.750660793,0.725991189,0.715418502,0.692511013,0.636123348,0.632599119,0.685462555,0.725110132,0.752422907,0.768281938,0.8,0.806167401,0.85814978,0.892511013,0.837885463,0.730546256,0.646696035,0.73215859,0.725991189,0.734801762,0.75154185,0.791189427,0.807048458
Djibouti,Q3,d1,0.801762115,0.776211454,0.744493392,0.734801762,0.708370044,0.644933921,0.61938326,0.666960352,0.733920705,0.753303965,0.754185022,0.82907489,0.845814978,0.903964758,1,0.932167401,0.844052863,0.666960352,0.764757709,0.807048458,0.767400881,0.767400881,0.811453744,0.811453744
Djibouti,Q3,d2,0.702202643,0.670484581,0.656387665,0.637004405,0.628193833,0.566519824,0.69339207,0.714537445,0.672246696,0.688105727,0.612334802,0.725991189,0.765638767,0.792070485,0.763876652,0.756828194,0.641409692,0.604405286,0.682819383,0.702202643,0.689867841,0.726872247,0.755066079,0.747136564
Djibouti,Q3,d3,0.769162996,0.770044053,0.753303965,0.74185022,0.725110132,0.65814978,0.623788546,0.647577093,0.739207048,0.663436123,0.70660793,0.744493392,0.771806167,0.77092511,0.028193833,0.303753304,0.66784141,0.536563877,0.729515419,0.743612335,0.745374449,0.763876652,0.805286344,0.802643172
Djibouti,Q3,d4,0.803524229,0.76123348,0.733039648,0.728634361,0.711894273,0.655506608,0.6,0.654625551,0.655506608,0.674008811,0.672246696,0.747136564,0.766519824,0.84845815,0.883700441,0.852863436,0.718061674,0.728634361,0.728634361,0.730396476,0.731277533,0.779735683,0.813215859,0.77092511
Djibouti,Q3,d5,0.736563877,0.757709251,0.740088106,0.726872247,0.701321586,0.644933921,0.526872247,0.567400881,0.528634361,0.635242291,0.65814978,0.718061674,0.733920705,0.805286344,0.845814978,0.791189427,0.67753304,0.634669604,0.778854626,0.725110132,0.659030837,0.719823789,0.370096916,0.718942731
Djibouti,Q4,d1,0.535682819,0.540969163,0.519823789,0.50660793,0.484581498,0.449339207,0.427312775,0.452863436,0.474008811,0.5030837,0.542731278,0.548898678,0.537444934,0.567400881,0.65814978,0.637004405,0.511894273,0.508370044,0.571806167,0.579735683,0.574449339,0.785022026,0.604405286,0.592070485
Djibouti,Q4,d2,0.533920705,0.511894273,0.4969163,0.490748899,0.45814978,0.451982379,0.475770925,0.647577093,0.59030837,0.624669604,0.630837004,0.643171806,0.6,0.633480176,0.650220264,0.594801762,0.566519824,0.573568282,0.592951542,0.589427313,0.57092511,0.589427313,0.58061674,0.554185022
Djibouti,Q4,d3,0.562114537,0.537444934,0.511013216,0.505726872,0.49339207,0.469603524,0.432599119,0.563876652,0.622026432,0.639647577,0.636123348,0.674008811,0.643171806,0.664317181,0.681057269,0.657268722,0.572687225,0.546255507,0.59030837,0.573568282,0.58061674,0.598237885,0.589427313,0.583259912
Djibouti,Q4,d4,0.426431718,0.416740088,0.407929515,0.396475771,0.396475771,0.378854626,0.378854626,0.488105727,0.661674009,0.494273128,0.422907489,0.513656388,0.47753304,0.515418502,0.510352423,0.515418502,0.485462555,0.489867841,0.50660793,0.497797357,0.50660793,0.502202643,0.486343612,0.468722467
Djibouti,Q4,d5,0.396475771,0.387665198,0.345374449,0.344493392,0.343612335,0.350660793,0.333039648,0.471365639,0.377092511,0.37092511,0.421145374,0.444052863,0.43876652,0.43876652,0.461674009,0.443171806,0.464317181,0.453744493,0.491629956,0.471365639,0.463436123,0.469603524,0.462555066,0.411453744
DRC_E,Q1,d1,0.644438127,0.595053405,0.5751127,0.568695935,0.56828981,0.608983471,0.690898753,0.70535678,0.714453966,0.759614994,0.751248832,0.797181497,0.794054339,0.724728912,0.749624335,0.753056086,0.759269788,0.751634651,0.747390651,0.893351744,0.973520692,0.942959834,0.853246964,0.73402916
DRC_E,Q1,d2,0.580270479,0.51642773,0.497136823,0.500284287,0.4843236,0.530703001,0.619420867,0.646753036,0.681496974,0.735998863,0.73279048,0.714514884,0.727490558,0.696198676,0.686532916,0.703224627,0.71743898,0.757949884,0.752629655,0.887320798,0.965256061,0.950919872,0.864090485,0.72103318
DRC_E,Q1,d3,0.585814076,0.547739918,0.525057873,0.513219348,0.506376152,0.51626528,0.57629046,0.637960443,0.677720018,0.710270885,0.743715226,0.754802421,0.760102343,0.725378711,0.705905048,0.683852496,0.70927588,0.677720018,0.699569508,0.832209723,0.91796288,0.895179304,0.818218739,0.698005929
DRC_E,Q1,d4,0.563152337,0.503614507,0.49382691,0.491349551,0.479125208,0.511473013,0.606932543,0.621309345,0.661353206,0.713235593,0.736851724,0.757503147,0.768630955,0.724404013,0.702615441,0.707285871,0.717378061,0.750111684,0.732607724,0.846424075,0.901291475,0.90770824,0.846119482,0.71544897
DRC_E,Q1,d5,0.640194127,0.586666937,0.556187305,0.565406327,0.56711205,0.617024733,0.702595135,0.717317143,0.722474922,0.768935548,0.793871583,0.787150225,0.71152987,0.538967632,0.502964708,0.573670958,0.622548024,0.669577225,0.689335174,0.777220485,0.89235674,0.899301466,0.818056289,0.6969297
DRC_E,Q2,d1,0.630548674,0.600109654,0.571823092,0.56195427,0.56093896,0.605348658,0.687954352,0.694147748,0.725378711,0.735592738,0.752893636,0.760244487,0.759351013,0.750599033,0.732506193,0.741380011,0.73311538,0.747878,0.761584697,0.907545791,0.987389839,0.948239451,0.846769281,0.711428339
DRC_E,Q2,d2,0.602810381,0.571701255,0.526966657,0.523210007,0.52426593,0.573549121,0.6499005,0.65140316,0.683141778,0.736059782,0.72919628,0.706290866,0.706920359,0.687324859,0.682674735,0.687527921,0.732607724,0.747431263,0.766255127,0.890244893,0.949173537,0.911607034,0.81998538,0.670551923
DRC_E,Q2,d3,0.57328514,0.548795841,0.535637412,0.519798562,0.501766641,0.514722008,0.548247573,0.600739146,0.643666491,0.669089875,0.676643788,0.682573204,0.704970962,0.696259595,0.680603501,0.677720018,0.649007026,0.676237664,0.697437355,0.869207651,0.89852983,0.869999594,0.77263128,0.645351907
DRC_E,Q2,d4,0.621695163,0.579559761,0.568635016,0.563802136,0.548288186,0.564330098,0.615786054,0.653108882,0.6930106,0.723084108,0.719713276,0.72769362,0.758904276,0.725013199,0.721094099,0.732567112,0.747695244,0.767615644,0.782682857,0.943975145,0.957397555,0.942797385,0.869573163,0.748568412
DRC_E,Q2,d5,0.545079803,0.501380823,0.490537303,0.488019332,0.490902814,0.543536531,0.623969459,0.633594607,0.665048938,0.70643301,0.724383706,0.743715226,0.745441254,0.714210291,0.701661049,0.719185315,0.702534216,0.716748568,0.723733907,0.888193965,0.955894895,0.92612598,0.835966373,0.702615441
DRC_E,Q3,d1,0.605937538,0.578341388,0.544105105,0.53726191,0.558339764,0.594647281,0.679608496,0.686817203,0.709072818,0.740385006,0.741907972,0.743288795,0.765645941,0.731592414,0.731531495,0.726454941,0.74712667,0.762153271,0.813264021,0.943528408,0.981988385,0.960281038,0.815091581,0.659586565
DRC_E,Q3,d2,0.576655972,0.527555538,0.502660115,0.505381148,0.500040612,0.513747309,0.584473866,0.662388823,0.696909394,0.721053487,0.725033505,0.734475897,0.764163587,0.739978882,0.72769362,0.735105389,0.730211591,0.727429639,0.774641595,0.929638955,0.974860902,0.946330666,0.833346871,0.702920034
DRC_E,Q3,d3,0.604455184,0.563538155,0.540490598,0.525220322,0.523027251,0.535251594,0.555740568,0.604434878,0.645148845,0.664866182,0.655505016,0.670044268,0.681903099,0.676318889,0.659160135,0.644356902,0.648255696,0.668764976,0.709986598,0.839195062,0.88344231,0.832311254,0.726861065,0.605267433
DRC_E,Q3,d4,0.626385899,0.579498843,0.552654023,0.549547171,0.536388742,0.562137026,0.629878569,0.66149535,0.698533891,0.725723917,0.755959875,0.736689274,0.708280876,0.685131787,0.68559883,0.710819153,0.733765179,0.758315396,0.764955529,0.879421679,0.934999797,0.905677618,0.795130569,0.665252
DRC_E,Q3,d5,0.588027454,0.549405028,0.524793892,0.521910409,0.522194696,0.555253219,0.607460504,0.650712748,0.696401738,0.70627056,0.713702636,0.72452585,0.731044146,0.716017545,0.72844495,0.725419323,0.734394672,0.739796126,0.763940218,0.907484872,0.940238801,0.903179954,0.770945864,0.647971409
DRC_E,Q4,d1,0.604942533,0.614324006,0.598424238,0.572635341,0.570685944,0.601754457,0.687060878,0.722901352,0.741136336,0.7517971,0.749197904,0.729277505,0.715103765,0.694878772,0.709560167,0.726718921,0.729541486,0.764671242,0.823092231,0.987978719,1,0.967063315,0.882975267,0.761808066
DRC_E,Q4,d2,0.566137351,0.53677456,0.513239654,0.498131828,0.489765666,0.534012915,0.605836007,0.636092271,0.667648134,0.702371766,0.708321488,0.754315071,0.760285099,0.740100719,0.733359055,0.7126061,0.740852049,0.759026114,0.799922836,0.960849612,0.964037688,0.885127726,0.78197214,0.665800268
DRC_E,Q4,d3,0.580575072,0.554847094,0.545079803,0.528733298,0.533728628,0.551740243,0.600211185,0.589489502,0.63014255,0.66584088,0.67008488,0.657555944,0.672805913,0.654306949,0.644559964,0.660947082,0.654977054,0.662145149,0.688827519,0.868314178,0.932035089,0.887422329,0.806502051,0.68742639
DRC_E,Q4,d4,0.643219754,0.601592007,0.589753483,0.577062096,0.578950575,0.595337692,0.632213784,0.682065548,0.699853795,0.720363075,0.730069447,0.740709905,0.740994192,0.711814157,0.712342119,0.699224302,0.701173699,0.715408358,0.767453194,0.921252488,0.915485522,0.941680543,0.861003939,0.736953255
DRC_E,Q4,d5,0.627035698,0.562847744,0.53860212,0.52335215,0.513544247,0.512630467,0.491430776,0.535028226,0.601592007,0.585590708,0.566177964,0.602790074,0.61714657,0.571579418,0.570462576,0.574523819,0.601957519,0.625086301,0.659911465,0.845266621,0.890732242,0.874609105,0.779372944,0.651890509
Egypt,Q1,d1,0.589553416,0.559728578,0.531008364,0.51964652,0.524538425,0.554363263,0.582610068,0.616379991,0.634842986,0.651727947,0.658197885,0.660249329,0.675398454,0.678554521,0.689285151,0.683130819,0.708379359,0.792015149,0.782546947,0.756193783,0.733470096,0.705065488,0.671137762,0.633896165
Egypt,Q1,d2,0.581505444,0.548524538,0.53179738,0.527063279,0.539056336,0.563358056,0.607227395,0.620167272,0.638156857,0.64904529,0.64904529,0.649360896,0.658040082,0.67382042,0.67429383,0.683130819,0.682657409,0.737730787,0.776077008,0.74625217,0.722739467,0.695281679,0.661038346,0.620009468
Egypt,Q1,d3,0.603597917,0.576929146,0.548840145,0.534953448,0.534480038,0.566040713,0.587659776,0.616537794,0.633264952,0.635158592,0.643837778,0.651254537,0.668612908,0.673031403,0.683604229,0.679816948,0.696544106,0.789490295,0.777655042,0.751775288,0.727157961,0.706327915,0.681237178,0.645100205
Egypt,Q1,d4,0.575035506,0.546157488,0.53179738,0.526432066,0.536058072,0.565725107,0.61543317,0.610225659,0.630582294,0.638472463,0.634369576,0.638630267,0.659618116,0.669086318,0.683762033,0.689600757,0.688653937,0.753668929,0.768186839,0.740413445,0.729525012,0.709483983,0.67524065,0.623323339
Egypt,Q1,d5,0.5887644,0.552943033,0.539687549,0.518541897,0.531481774,0.574088685,0.605333754,0.615117564,0.634211772,0.641786334,0.646362632,0.645258009,0.650307717,0.669401925,0.665456841,0.679343538,0.687233707,0.749092631,0.764557362,0.738993214,0.715796118,0.691494398,0.653621588,0.612592709
Egypt,Q2,d1,0.896323181,0.871863658,0.851349219,0.827994319,0.789016885,0.776550418,0.785071801,0.809689127,0.860501815,0.881647467,0.89111567,0.90373994,0.919993688,0.929619694,0.92898848,0.941928357,0.919993688,0.912576929,0.931513334,0.974435853,0.96354742,0.932617958,0.92946189,0.914312766
Egypt,Q2,d2,0.824838252,0.795960234,0.772289727,0.75745621,0.730629635,0.703329651,0.708852769,0.740571248,0.793277576,0.813476408,0.823733628,0.825311662,0.844721477,0.846457314,0.853242859,0.861448635,0.845668297,0.84203882,0.870916838,0.904371154,0.888433012,0.862079849,0.845826101,0.833675241
Egypt,Q2,d3,0.593971911,0.566514123,0.544895061,0.550891589,0.542843617,0.540476566,0.559097365,0.606596181,0.63973489,0.651570144,0.6635632,0.668770712,0.668612908,0.67429383,0.669717532,0.678712324,0.670506549,0.667823891,0.754300142,0.749723844,0.721319236,0.697017516,0.668297302,0.622534322
Egypt,Q2,d4,0.792646363,0.764083951,0.741675872,0.692125611,0.647940666,0.621114092,0.625848193,0.657251065,0.692441218,0.710273,0.731418652,0.76029667,0.772763137,0.788543475,0.790910525,0.803850402,0.797696071,0.802430172,0.794697807,0.854031876,0.839671769,0.820893167,0.818841723,0.816316869
Egypt,Q2,d5,0.840934196,0.816316869,0.800220925,0.77008048,0.74625217,0.731892062,0.741833675,0.767555626,0.814581032,0.83272842,0.851664826,0.882752091,0.884014518,0.901688496,0.905475777,0.914786176,0.904528957,0.887801799,0.902950923,0.945715638,0.930566514,0.913365946,0.90279312,0.881805271
Egypt,Q3,d1,0.908474041,0.880542844,0.864289096,0.842670033,0.817894903,0.793750986,0.798011677,0.823418021,0.888433012,0.918415654,0.929935301,0.954868234,0.959444532,0.970490769,0.961653779,0.966072274,0.963705223,0.951554363,0.969386145,1,0.986744516,0.970806375,0.962758403,0.932617958
Egypt,Q3,d2,0.823418021,0.796591447,0.776550418,0.753195518,0.752090895,0.730787439,0.737730787,0.769133659,0.812687392,0.825785072,0.839040555,0.860344011,0.85466309,0.872494871,0.87943822,0.883698911,0.86728736,0.869023197,0.942086161,0.933406975,0.903424333,0.890800063,0.868549787,0.842196623
Egypt,Q3,d3,0.843301247,0.816001262,0.811267161,0.792804166,0.771658513,0.746883383,0.743253906,0.766451002,0.814581032,0.839356162,0.848982168,0.859870601,0.852611646,0.87801799,0.885908158,0.890484456,0.883698911,0.867445163,0.885592552,0.926937036,0.914154963,0.893956131,0.887486192,0.861922045
Egypt,Q3,d4,0.812056178,0.798485088,0.781284519,0.770396086,0.751933091,0.727631371,0.737730787,0.755404766,0.792961969,0.809846931,0.821997791,0.836357898,0.844090264,0.847719741,0.853242859,0.864131292,0.858292567,0.850086792,0.901057283,0.906264794,0.889695439,0.875335332,0.86586713,0.852453843
Egypt,Q3,d5,0.843616853,0.821524381,0.801009942,0.790910525,0.770238283,0.749408237,0.754773552,0.791068329,0.833675241,0.852769449,0.856714534,0.880069433,0.873757298,0.883067698,0.884803535,0.895691968,0.877544579,0.870285624,0.927410447,0.929146284,0.910683289,0.887012782,0.878175793,0.856241124
Egypt,Q4,d1,0.71169323,0.685340066,0.666403661,0.660091526,0.662774183,0.673504813,0.68549787,0.703329651,0.746409973,0.767871232,0.773394351,0.781126716,0.79532902,0.814896639,0.820735364,0.816632476,0.809846931,0.888906423,0.879596023,0.858292567,0.842670033,0.82057756,0.780022092,0.756383147
Egypt,Q4,d2,0.68549787,0.6635632,0.641786334,0.638472463,0.632475935,0.636578823,0.654726211,0.674609437,0.716427332,0.739624428,0.746409973,0.767555626,0.773867761,0.781600126,0.789490295,0.78412498,0.79532902,0.868865394,0.849139972,0.823891431,0.806217453,0.789174688,0.749092631,0.718636579
Egypt,Q4,d3,0.7243175,0.70048919,0.671453369,0.661038346,0.658829099,0.624901373,0.623796749,0.63973489,0.675871864,0.698279943,0.729525012,0.738993214,0.730156225,0.738519804,0.744831939,0.751775288,0.739940035,0.816632476,0.827836516,0.801956762,0.789963705,0.778444059,0.75840303,0.738362001
Egypt,Q4,d4,0.56777655,0.530219347,0.513649992,0.504497396,0.522960391,0.54158119,0.575982326,0.58971122,0.62663721,0.644153385,0.639419284,0.648098469,0.654884015,0.67476724,0.665614644,0.672715796,0.701909421,0.75887644,0.741044658,0.718478775,0.70932618,0.675082847,0.646204829,0.600284046
Egypt,Q4,d5,0.545210668,0.514123402,0.499605492,0.492819946,0.497554048,0.520593341,0.549944769,0.572826258,0.592551681,0.607069591,0.618747041,0.637052233,0.65235916,0.66119615,0.667666088,0.670506549,0.696070696,0.745147546,0.731892062,0.700646994,0.686760297,0.662774183,0.62569039,0.585134922
Ethiopia,Q1,d1,0.433717032,0.434027367,0.421887569,0.393871709,0.398669645,0.436318126,0.539704447,0.704512509,0.710204698,0.744819251,0.789099091,0.798470377,0.830042834,0.79747404,0.744606916,0.697750483,0.70636635,0.718522481,0.728853355,0.864951388,0.899100438,0.836915111,0.72249558,0.562097535
Ethiopia,Q1,d2,0.427922759,0.371637872,0.377844563,0.372789377,0.369922866,0.373283462,0.466040825,0.583171701,0.684181513,0.728828855,0.737420222,0.779139802,0.792337187,0.783398735,0.732838704,0.664627578,0.682344006,0.711339869,0.727844767,0.823648309,0.848091238,0.761797817,0.650240713,0.52939399
Ethiopia,Q1,d3,0.358763072,0.332931804,0.322290596,0.321882261,0.323768768,0.345214519,0.414982625,0.60766363,0.613931571,0.617496335,0.654891648,0.695010555,0.717097392,0.704120508,0.687346109,0.672572551,0.695574874,0.68180582,0.690604622,0.824844731,0.831831341,0.758078702,0.635251555,0.417612302
Ethiopia,Q1,d4,0.459956635,0.426432337,0.39410446,0.393316374,0.397183306,0.420736065,0.445971163,0.606536626,0.700498577,0.676749817,0.687656443,0.746881342,0.774648117,0.78033214,0.745185527,0.696353977,0.701388747,0.707864939,0.741781239,0.818045954,0.848185155,0.768772178,0.644493808,0.518756865
Ethiopia,Q1,d5,0.351106792,0.331947717,0.321518843,0.31583482,0.314193314,0.331273964,0.402532493,0.600513685,0.616022246,0.612424815,0.647696787,0.705353679,0.709016444,0.716807474,0.689775702,0.648725791,0.667811366,0.692740213,0.706803268,0.800124134,0.814081022,0.761438482,0.562260869,0.388326521
Ethiopia,Q2,d1,0.44244315,0.408596267,0.385366093,0.381225576,0.384651507,0.403602331,0.505334896,0.652976557,0.68347101,0.740882902,0.767510423,0.779858471,0.789160341,0.763051405,0.716501223,0.714063463,0.705806931,0.708318191,0.737244638,0.842623634,0.894041168,0.839005786,0.733879958,0.521594793
Ethiopia,Q2,d2,0.447604503,0.417416302,0.396787221,0.3873261,0.376309224,0.41790222,0.485681736,0.664736604,0.651624969,0.684879766,0.700449577,0.722903915,0.752647031,0.72856752,0.693793717,0.704802427,0.693854968,0.723295916,0.7234715,0.772067441,0.816792366,0.788384505,0.649085126,0.513689429
Ethiopia,Q2,d3,0.498062451,0.479601628,0.437816715,0.438159716,0.439527638,0.462443395,0.584261955,0.720470239,0.722205662,0.746644508,0.764423411,0.766220084,0.76945818,0.709077694,0.690951706,0.674193641,0.690478038,0.704973928,0.686905107,0.810720425,0.860198369,0.808017248,0.682932008,0.564719045
