Variable,country,zone,generator,fuel,year,ArTur,baseline
Capacity: MW,Armenia,Armenia,Armenia_Hrazdan_U5,Gas,2039,467.0,467.0
Capacity: MW,Armenia,Armenia,Armenia_Hrazdan_U5,Gas,2040,467.0,467.0
Capacity: MW,Armenia,Armenia,Armenia_Masrik1_PV,PV,2025,55.0,55.0
Capacity: MW,Armenia,Armenia,Armenia_Masrik1_PV,PV,2026,55.0,55.0
Capacity: MW,Armenia,Armenia,Armenia_Masrik1_PV,PV,2027,55.0,55.0
Capacity: MW,Armenia,Armenia,Armenia_Masrik1_PV,PV,2028,55.0,55.0
Capacity: MW,Armenia,Armenia,Armenia_Masrik1_PV,PV,2029,55.0,55.0
Capacity: MW,Armenia,Armenia,Armenia_Masrik1_PV,PV,2030,55.0,55.0
Capacity: MW,Armenia,Armenia,Armenia_Masrik1_PV,PV,2031,55.0,55.0
Capacity: MW,Armenia,Armenia,Armenia_Masrik1_PV,PV,2032,55.0,55.0
Capacity: MW,Armenia,Armenia,Armenia_Masrik1_PV,PV,2033,55.0,55.0
Capacity: MW,Armenia,Armenia,Armenia_Masrik1_PV,PV,2034,55.0,55.0
Capacity: MW,Armenia,Armenia,Armenia_Masrik1_PV,PV,2035,55.0,55.0
Capacity: MW,Armenia,Armenia,Armenia_Masrik1_PV,PV,2036,55.0,55.0
Capacity: MW,Armenia,Armenia,Armenia_Masrik1_PV,PV,2037,55.0,55.0
Capacity: MW,Armenia,Armenia,Armenia_Masrik1_PV,PV,2038,55.0,55.0
Capacity: MW,Armenia,Armenia,Armenia_Masrik1_PV,PV,2039,55.0,55.0
Capacity: MW,Armenia,Armenia,Armenia_Masrik1_PV,PV,2040,55.0,55.0
Capacity: MW,Armenia,Armenia,Armenia_SHC,Reservoir,2025,561.4,561.4
Capacity: MW,Armenia,Armenia,Armenia_SHC,Reservoir,2026,561.4,561.4
Capacity: MW,Armenia,Armenia,Armenia_SHC,Reservoir,2027,561.4,561.4
Capacity: MW,Armenia,Armenia,Armenia_SHC,Reservoir,2028,561.4,561.4
Capacity: MW,Armenia,Armenia,Armenia_SHC,Reservoir,2029,561.4,561.4
Capacity: MW,Armenia,Armenia,Armenia_SHC,Reservoir,2030,561.4,561.4
Capacity: MW,Armenia,Armenia,Armenia_SHC,Reservoir,2031,561.4,561.4
Capacity: MW,Armenia,Armenia,Armenia_SHC,Reservoir,2032,561.4,561.4
Capacity: MW,Armenia,Armenia,Armenia_SHC,Reservoir,2033,561.4,561.4
Capacity: MW,Armenia,Armenia,Armenia_SHC,Reservoir,2034,561.4,561.4
Capacity: MW,Armenia,Armenia,Armenia_SHC,Reservoir,2035,561.4,561.4
Capacity: MW,Armenia,Armenia,Armenia_SHC,Reservoir,2036,561.4,561.4
Capacity: MW,Armenia,Armenia,Armenia_SHC,Reservoir,2037,561.4,561.4
Capacity: MW,Armenia,Armenia,Armenia_SHC,Reservoir,2038,561.4,561.4
Capacity: MW,Armenia,Armenia,Armenia_SHC,Reservoir,2039,561.4,561.4
Capacity: MW,Armenia,Armenia,Armenia_SHC,Reservoir,2040,561.4,561.4
Capacity: MW,Armenia,Armenia,Armenia_SmallHydro,ROR,2025,430.0,430.0
Capacity: MW,Armenia,Armenia,Armenia_SmallHydro,ROR,2026,430.0,430.0
Capacity: MW,Armenia,Armenia,Armenia_SmallHydro,ROR,2027,430.0,430.0
Capacity: MW,Armenia,Armenia,Armenia_SmallHydro,ROR,2028,430.0,430.0
Capacity: MW,Armenia,Armenia,Armenia_SmallHydro,ROR,2029,430.0,430.0
Capacity: MW,Armenia,Armenia,Armenia_SmallHydro,ROR,2030,430.0,430.0
Capacity: MW,Armenia,Armenia,Armenia_SmallHydro,ROR,2031,430.0,430.0
Capacity: MW,Armenia,Armenia,Armenia_SmallHydro,ROR,2032,430.0,430.0
Capacity: MW,Armenia,Armenia,Armenia_SmallHydro,ROR,2033,430.0,430.0
Capacity: MW,Armenia,Armenia,Armenia_SmallHydro,ROR,2034,430.0,430.0
Capacity: MW,Armenia,Armenia,Armenia_SmallHydro,ROR,2035,430.0,430.0
Capacity: MW,Armenia,Armenia,Armenia_SmallHydro,ROR,2036,430.0,430.0
Capacity: MW,Armenia,Armenia,Armenia_SmallHydro,ROR,2037,430.0,430.0
Capacity: MW,Armenia,Armenia,Armenia_SmallHydro,ROR,2038,430.0,430.0
Capacity: MW,Armenia,Armenia,Armenia_SmallHydro,ROR,2039,430.0,430.0
Capacity: MW,Armenia,Armenia,Armenia_SmallHydro,ROR,2040,430.0,430.0
Capacity: MW,Armenia,Armenia,Armenia_SmallPV_Exist,PV,2025,197.0,197.0
Capacity: MW,Armenia,Armenia,Armenia_SmallPV_Exist,PV,2026,197.0,197.0
Capacity: MW,Armenia,Armenia,Armenia_SmallPV_Exist,PV,2027,197.0,197.0
Capacity: MW,Armenia,Armenia,Armenia_SmallPV_Exist,PV,2028,197.0,197.0
Capacity: MW,Armenia,Armenia,Armenia_SmallPV_Exist,PV,2029,197.0,197.0
Capacity: MW,Armenia,Armenia,Armenia_SmallPV_Exist,PV,2030,197.0,197.0
Capacity: MW,Armenia,Armenia,Armenia_SmallPV_Exist,PV,2031,197.0,197.0
Capacity: MW,Armenia,Armenia,Armenia_SmallPV_Exist,PV,2032,197.0,197.0
Capacity: MW,Armenia,Armenia,Armenia_SmallPV_Exist,PV,2033,197.0,197.0
Capacity: MW,Armenia,Armenia,Armenia_SmallPV_Exist,PV,2034,197.0,197.0
Capacity: MW,Armenia,Armenia,Armenia_SmallPV_Exist,PV,2035,197.0,197.0
Capacity: MW,Armenia,Armenia,Armenia_SmallPV_Exist,PV,2036,197.0,197.0
Capacity: MW,Armenia,Armenia,Armenia_SmallPV_Exist,PV,2037,197.0,197.0
Capacity: MW,Armenia,Armenia,Armenia_SmallPV_Exist,PV,2038,197.0,197.0
Capacity: MW,Armenia,Armenia,Armenia_SmallPV_Exist,PV,2039,197.0,197.0
Capacity: MW,Armenia,Armenia,Armenia_SmallPV_Exist,PV,2040,197.0,197.0
Capacity: MW,Armenia,Armenia,Armenia_SmallSolar_Com,PV,2027,435.0,435.0
Capacity: MW,Armenia,Armenia,Armenia_SmallSolar_Com,PV,2028,435.0,435.0
Capacity: MW,Armenia,Armenia,Armenia_SmallSolar_Com,PV,2029,435.0,435.0
Capacity: MW,Armenia,Armenia,Armenia_SmallSolar_Com,PV,2030,435.0,435.0
Capacity: MW,Armenia,Armenia,Armenia_SmallSolar_Com,PV,2031,435.0,435.0
Capacity: MW,Armenia,Armenia,Armenia_SmallSolar_Com,PV,2032,435.0,435.0
Capacity: MW,Armenia,Armenia,Armenia_SmallSolar_Com,PV,2033,435.0,435.0
Capacity: MW,Armenia,Armenia,Armenia_SmallSolar_Com,PV,2034,435.0,435.0
Capacity: MW,Armenia,Armenia,Armenia_SmallSolar_Com,PV,2035,435.0,435.0
Capacity: MW,Armenia,Armenia,Armenia_SmallSolar_Com,PV,2036,435.0,435.0
Capacity: MW,Armenia,Armenia,Armenia_SmallSolar_Com,PV,2037,435.0,435.0
Capacity: MW,Armenia,Armenia,Armenia_SmallSolar_Com,PV,2038,435.0,435.0
Capacity: MW,Armenia,Armenia,Armenia_SmallSolar_Com,PV,2039,435.0,435.0
Capacity: MW,Armenia,Armenia,Armenia_SmallSolar_Com,PV,2040,435.0,435.0
Capacity: MW,Armenia,Armenia,Armenia_Vorotan,Reservoir,2025,404.2,404.2
Capacity: MW,Armenia,Armenia,Armenia_Vorotan,Reservoir,2026,404.2,404.2
Capacity: MW,Armenia,Armenia,Armenia_Vorotan,Reservoir,2027,404.2,404.2
Capacity: MW,Armenia,Armenia,Armenia_Vorotan,Reservoir,2028,404.2,404.2
Capacity: MW,Armenia,Armenia,Armenia_Vorotan,Reservoir,2029,404.2,404.2
Capacity: MW,Armenia,Armenia,Armenia_Vorotan,Reservoir,2030,404.2,404.2
Capacity: MW,Armenia,Armenia,Armenia_Vorotan,Reservoir,2031,404.2,404.2
Capacity: MW,Armenia,Armenia,Armenia_Vorotan,Reservoir,2032,404.2,404.2
Capacity: MW,Armenia,Armenia,Armenia_Vorotan,Reservoir,2033,404.2,404.2
Capacity: MW,Armenia,Armenia,Armenia_Vorotan,Reservoir,2034,404.2,404.2
Capacity: MW,Armenia,Armenia,Armenia_Vorotan,Reservoir,2035,404.2,404.2
Capacity: MW,Armenia,Armenia,Armenia_Vorotan,Reservoir,2036,404.2,404.2
Capacity: MW,Armenia,Armenia,Armenia_Vorotan,Reservoir,2037,404.2,404.2
Capacity: MW,Armenia,Armenia,Armenia_Vorotan,Reservoir,2038,404.2,404.2
Capacity: MW,Armenia,Armenia,Armenia_Vorotan,Reservoir,2039,404.2,404.2
Capacity: MW,Armenia,Armenia,Armenia_Wind_Exist,Onshore Wind,2025,4.0,4.0
Capacity: MW,Armenia,Armenia,Armenia_Wind_Exist,Onshore Wind,2026,4.0,4.0
Capacity: MW,Armenia,Armenia,Armenia_Wind_Exist,Onshore Wind,2027,4.0,4.0
Capacity: MW,Armenia,Armenia,Armenia_Wind_Exist,Onshore Wind,2028,4.0,4.0
Capacity: MW,Armenia,Armenia,Armenia_Wind_Exist,Onshore Wind,2029,4.0,4.0
Capacity: MW,Armenia,Armenia,Armenia_Wind_Exist,Onshore Wind,2030,4.0,4.0
Capacity: MW,Armenia,Armenia,Armenia_Wind_Exist,Onshore Wind,2031,4.0,4.0
Capacity: MW,Armenia,Armenia,Armenia_Wind_Exist,Onshore Wind,2032,4.0,4.0
Capacity: MW,Armenia,Armenia,Armenia_Wind_Exist,Onshore Wind,2033,4.0,4.0
Capacity: MW,Armenia,Armenia,Armenia_Wind_Exist,Onshore Wind,2034,4.0,4.0
Capacity: MW,Armenia,Armenia,Armenia_Wind_Exist,Onshore Wind,2035,4.0,4.0
Capacity: MW,Armenia,Armenia,Armenia_Wind_Exist,Onshore Wind,2036,4.0,4.0
Capacity: MW,Armenia,Armenia,Armenia_Wind_Exist,Onshore Wind,2037,4.0,4.0
Capacity: MW,Armenia,Armenia,Armenia_Wind_Exist,Onshore Wind,2038,4.0,4.0
Capacity: MW,Armenia,Armenia,Armenia_Wind_Exist,Onshore Wind,2039,4.0,4.0
Capacity: MW,Armenia,Armenia,Armenia_Wind_Exist,Onshore Wind,2040,4.0,4.0
Capacity: MW,Armenia,Armenia,Armenia_Yerevan_CCGT1,Gas,2025,228.6,228.6
Capacity: MW,Armenia,Armenia,Armenia_Yerevan_CCGT1,Gas,2026,228.6,228.6
Capacity: MW,Armenia,Armenia,Armenia_Yerevan_CCGT1,Gas,2027,228.6,228.6
Capacity: MW,Armenia,Armenia,Armenia_Yerevan_CCGT1,Gas,2028,228.6,228.6
Capacity: MW,Armenia,Armenia,Armenia_Yerevan_CCGT1,Gas,2029,228.6,228.6
Capacity: MW,Armenia,Armenia,Armenia_Yerevan_CCGT1,Gas,2030,228.6,228.6
Capacity: MW,Armenia,Armenia,Armenia_Yerevan_CCGT1,Gas,2031,228.6,228.6
Capacity: MW,Armenia,Armenia,Armenia_Yerevan_CCGT1,Gas,2032,228.6,228.6
Capacity: MW,Armenia,Armenia,Armenia_Yerevan_CCGT1,Gas,2033,228.6,228.6
Capacity: MW,Armenia,Armenia,Armenia_Yerevan_CCGT1,Gas,2034,228.6,228.6
Capacity: MW,Armenia,Armenia,Armenia_Yerevan_CCGT1,Gas,2035,228.6,228.6
Capacity: MW,Armenia,Armenia,Armenia_Yerevan_CCGT1,Gas,2036,228.6,228.6
Capacity: MW,Armenia,Armenia,Armenia_Yerevan_CCGT1,Gas,2037,228.6,228.6
Capacity: MW,Armenia,Armenia,Armenia_Yerevan_CCGT1,Gas,2038,228.6,228.6
Capacity: MW,Armenia,Armenia,Armenia_Yerevan_CCGT1,Gas,2039,228.6,228.6
Capacity: MW,Armenia,Armenia,Armenia_Yerevan_CCGT1,Gas,2040,228.6,228.6
Capacity: MW,Armenia,Armenia,Armenia_Yerevan_CCGT2,Gas,2025,250.0,250.0
Capacity: MW,Armenia,Armenia,Armenia_Yerevan_CCGT2,Gas,2026,250.0,250.0
Capacity: MW,Armenia,Armenia,Armenia_Yerevan_CCGT2,Gas,2027,250.0,250.0
Capacity: MW,Armenia,Armenia,Armenia_Yerevan_CCGT2,Gas,2028,250.0,250.0
Capacity: MW,Armenia,Armenia,Armenia_Yerevan_CCGT2,Gas,2029,250.0,250.0
Capacity: MW,Armenia,Armenia,Armenia_Yerevan_CCGT2,Gas,2030,250.0,250.0
Capacity: MW,Armenia,Armenia,Armenia_Yerevan_CCGT2,Gas,2031,250.0,250.0
Capacity: MW,Armenia,Armenia,Armenia_Yerevan_CCGT2,Gas,2032,250.0,250.0
Capacity: MW,Armenia,Armenia,Armenia_Yerevan_CCGT2,Gas,2033,250.0,250.0
Capacity: MW,Armenia,Armenia,Armenia_Yerevan_CCGT2,Gas,2034,250.0,250.0
Capacity: MW,Armenia,Armenia,Armenia_Yerevan_CCGT2,Gas,2035,250.0,250.0
Capacity: MW,Armenia,Armenia,Armenia_Yerevan_CCGT2,Gas,2036,250.0,250.0
Capacity: MW,Armenia,Armenia,Armenia_Yerevan_CCGT2,Gas,2037,250.0,250.0
Capacity: MW,Armenia,Armenia,Armenia_Yerevan_CCGT2,Gas,2038,250.0,250.0
Capacity: MW,Armenia,Armenia,Armenia_Yerevan_CCGT2,Gas,2039,250.0,250.0
Capacity: MW,Armenia,Armenia,Armenia_Yerevan_CCGT2,Gas,2040,250.0,250.0
Capacity: MW,Georgia,Georgia,Georgia_AGG_SmallHydro,ROR,2025,224.0,224.0
Capacity: MW,Georgia,Georgia,Georgia_AGG_SmallHydro,ROR,2026,224.0,224.0
Capacity: MW,Georgia,Georgia,Georgia_AGG_SmallHydro,ROR,2027,224.0,224.0
Capacity: MW,Georgia,Georgia,Georgia_AGG_SmallHydro,ROR,2028,224.0,224.0
Capacity: MW,Georgia,Georgia,Georgia_AGG_SmallHydro,ROR,2029,224.0,224.0
Capacity: MW,Georgia,Georgia,Georgia_AGG_SmallHydro,ROR,2030,224.0,224.0
Capacity: MW,Georgia,Georgia,Georgia_AGG_SmallHydro,ROR,2031,224.0,224.0
Capacity: MW,Georgia,Georgia,Georgia_AGG_SmallHydro,ROR,2032,224.0,224.0
Capacity: MW,Georgia,Georgia,Georgia_AGG_SmallHydro,ROR,2033,224.0,224.0
Capacity: MW,Georgia,Georgia,Georgia_AGG_SmallHydro,ROR,2034,224.0,224.0
Capacity: MW,Georgia,Georgia,Georgia_AGG_SmallHydro,ROR,2035,224.0,224.0
Capacity: MW,Georgia,Georgia,Georgia_AGG_SmallHydro,ROR,2036,224.0,224.0
Capacity: MW,Georgia,Georgia,Georgia_AGG_SmallHydro,ROR,2037,224.0,224.0
Capacity: MW,Georgia,Georgia,Georgia_AGG_SmallHydro,ROR,2038,224.0,224.0
Capacity: MW,Georgia,Georgia,Georgia_AGG_SmallHydro,ROR,2039,224.0,224.0
Capacity: MW,Georgia,Georgia,Georgia_AGG_SmallHydro,ROR,2040,224.0,224.0
Capacity: MW,Georgia,Georgia,Georgia_Atshesi_ROR,ROR,2025,18.4,18.4
Capacity: MW,Georgia,Georgia,Georgia_Atshesi_ROR,ROR,2026,18.4,18.4
Capacity: MW,Georgia,Georgia,Georgia_Atshesi_ROR,ROR,2027,18.4,18.4
Capacity: MW,Georgia,Georgia,Georgia_Atshesi_ROR,ROR,2028,18.4,18.4
Capacity: MW,Georgia,Georgia,Georgia_Atshesi_ROR,ROR,2029,18.4,18.4
Capacity: MW,Georgia,Georgia,Georgia_Atshesi_ROR,ROR,2030,18.4,18.4
Capacity: MW,Georgia,Georgia,Georgia_Atshesi_ROR,ROR,2031,18.4,18.4
Capacity: MW,Georgia,Georgia,Georgia_Atshesi_ROR,ROR,2032,18.4,18.4
Capacity: MW,Georgia,Georgia,Georgia_Atshesi_ROR,ROR,2033,18.4,18.4
Capacity: MW,Georgia,Georgia,Georgia_Atshesi_ROR,ROR,2034,18.4,18.4
Capacity: MW,Georgia,Georgia,Georgia_Atshesi_ROR,ROR,2035,18.4,18.4
Capacity: MW,Georgia,Georgia,Georgia_Atshesi_ROR,ROR,2036,18.4,18.4
Capacity: MW,Georgia,Georgia,Georgia_Atshesi_ROR,ROR,2037,18.4,18.4
Capacity: MW,Georgia,Georgia,Georgia_Atshesi_ROR,ROR,2038,18.4,18.4
Capacity: MW,Georgia,Georgia,Georgia_Atshesi_ROR,ROR,2039,18.4,18.4
Capacity: MW,Georgia,Georgia,Georgia_Atshesi_ROR,ROR,2040,18.4,18.4
Capacity: MW,Georgia,Georgia,Georgia_Bakhvi3_ROR,ROR,2025,10.0,10.0
Capacity: MW,Georgia,Georgia,Georgia_Bakhvi3_ROR,ROR,2026,10.0,10.0
Capacity: MW,Georgia,Georgia,Georgia_Bakhvi3_ROR,ROR,2027,10.0,10.0
Capacity: MW,Georgia,Georgia,Georgia_Bakhvi3_ROR,ROR,2028,10.0,10.0
Capacity: MW,Georgia,Georgia,Georgia_Bakhvi3_ROR,ROR,2029,10.0,10.0
Capacity: MW,Georgia,Georgia,Georgia_Bakhvi3_ROR,ROR,2030,10.0,10.0
Capacity: MW,Georgia,Georgia,Georgia_Bakhvi3_ROR,ROR,2031,10.0,10.0
Capacity: MW,Georgia,Georgia,Georgia_Bakhvi3_ROR,ROR,2032,10.0,10.0
Capacity: MW,Georgia,Georgia,Georgia_Bakhvi3_ROR,ROR,2033,10.0,10.0
Capacity: MW,Georgia,Georgia,Georgia_Bakhvi3_ROR,ROR,2034,10.0,10.0
Capacity: MW,Georgia,Georgia,Georgia_Bakhvi3_ROR,ROR,2035,10.0,10.0
Capacity: MW,Georgia,Georgia,Georgia_Bakhvi3_ROR,ROR,2036,10.0,10.0
Capacity: MW,Georgia,Georgia,Georgia_Bakhvi3_ROR,ROR,2037,10.0,10.0
Capacity: MW,Georgia,Georgia,Georgia_Bakhvi3_ROR,ROR,2038,10.0,10.0
Capacity: MW,Georgia,Georgia,Georgia_Bakhvi3_ROR,ROR,2039,10.0,10.0
Capacity: MW,Georgia,Georgia,Georgia_Bakhvi3_ROR,ROR,2040,10.0,10.0
Capacity: MW,Georgia,Georgia,Georgia_Bjuja_ROR,ROR,2025,12.24,12.24
Capacity: MW,Georgia,Georgia,Georgia_Bjuja_ROR,ROR,2026,12.24,12.24
Capacity: MW,Georgia,Georgia,Georgia_Bjuja_ROR,ROR,2027,12.24,12.24
Capacity: MW,Georgia,Georgia,Georgia_Bjuja_ROR,ROR,2028,12.24,12.24
Capacity: MW,Georgia,Georgia,Georgia_Bjuja_ROR,ROR,2029,12.24,12.24
Capacity: MW,Georgia,Georgia,Georgia_Bjuja_ROR,ROR,2030,12.24,12.24
Capacity: MW,Georgia,Georgia,Georgia_Bjuja_ROR,ROR,2031,12.24,12.24
Capacity: MW,Georgia,Georgia,Georgia_Bjuja_ROR,ROR,2032,12.24,12.24
Capacity: MW,Georgia,Georgia,Georgia_Bjuja_ROR,ROR,2033,12.24,12.24
Capacity: MW,Georgia,Georgia,Georgia_Bjuja_ROR,ROR,2034,12.24,12.24
Capacity: MW,Georgia,Georgia,Georgia_Bjuja_ROR,ROR,2035,12.24,12.24
Capacity: MW,Georgia,Georgia,Georgia_Bjuja_ROR,ROR,2036,12.24,12.24
Capacity: MW,Georgia,Georgia,Georgia_Bjuja_ROR,ROR,2037,12.24,12.24
Capacity: MW,Georgia,Georgia,Georgia_Bjuja_ROR,ROR,2038,12.24,12.24
Capacity: MW,Georgia,Georgia,Georgia_Bjuja_ROR,ROR,2039,12.24,12.24
Capacity: MW,Georgia,Georgia,Georgia_Bjuja_ROR,ROR,2040,12.24,12.24
Capacity: MW,Georgia,Georgia,Georgia_Chitakhevi_ROR,ROR,2025,21.0,21.0
Capacity: MW,Georgia,Georgia,Georgia_Chitakhevi_ROR,ROR,2026,21.0,21.0
Capacity: MW,Georgia,Georgia,Georgia_Chitakhevi_ROR,ROR,2027,21.0,21.0
Capacity: MW,Georgia,Georgia,Georgia_Chitakhevi_ROR,ROR,2028,21.0,21.0
Capacity: MW,Georgia,Georgia,Georgia_Chitakhevi_ROR,ROR,2029,21.0,21.0
Capacity: MW,Georgia,Georgia,Georgia_Chitakhevi_ROR,ROR,2030,21.0,21.0
Capacity: MW,Georgia,Georgia,Georgia_Chitakhevi_ROR,ROR,2031,21.0,21.0
Capacity: MW,Georgia,Georgia,Georgia_Chitakhevi_ROR,ROR,2032,21.0,21.0
Capacity: MW,Georgia,Georgia,Georgia_Chitakhevi_ROR,ROR,2033,21.0,21.0
Capacity: MW,Georgia,Georgia,Georgia_Chitakhevi_ROR,ROR,2034,21.0,21.0
Capacity: MW,Georgia,Georgia,Georgia_Chitakhevi_ROR,ROR,2035,21.0,21.0
Capacity: MW,Georgia,Georgia,Georgia_Chitakhevi_ROR,ROR,2036,21.0,21.0
Capacity: MW,Georgia,Georgia,Georgia_Chitakhevi_ROR,ROR,2037,21.0,21.0
Capacity: MW,Georgia,Georgia,Georgia_Chitakhevi_ROR,ROR,2038,21.0,21.0
Capacity: MW,Georgia,Georgia,Georgia_Chitakhevi_ROR,ROR,2039,21.0,21.0
Capacity: MW,Georgia,Georgia,Georgia_Chitakhevi_ROR,ROR,2040,21.0,21.0
Capacity: MW,Georgia,Georgia,Georgia_Dariali_ROR,ROR,2025,108.0,108.0
Capacity: MW,Georgia,Georgia,Georgia_Dariali_ROR,ROR,2026,108.0,108.0
Capacity: MW,Georgia,Georgia,Georgia_Dariali_ROR,ROR,2027,108.0,108.0
Capacity: MW,Georgia,Georgia,Georgia_Dariali_ROR,ROR,2028,108.0,108.0
Capacity: MW,Georgia,Georgia,Georgia_Dariali_ROR,ROR,2029,108.0,108.0
Capacity: MW,Georgia,Georgia,Georgia_Dariali_ROR,ROR,2030,108.0,108.0
Capacity: MW,Georgia,Georgia,Georgia_Dariali_ROR,ROR,2031,108.0,108.0
Capacity: MW,Georgia,Georgia,Georgia_Dariali_ROR,ROR,2032,108.0,108.0
Capacity: MW,Georgia,Georgia,Georgia_Dariali_ROR,ROR,2033,108.0,108.0
Capacity: MW,Georgia,Georgia,Georgia_Dariali_ROR,ROR,2034,108.0,108.0
Capacity: MW,Georgia,Georgia,Georgia_Dariali_ROR,ROR,2035,108.0,108.0
Capacity: MW,Georgia,Georgia,Georgia_Dariali_ROR,ROR,2036,108.0,108.0
Capacity: MW,Georgia,Georgia,Georgia_Dariali_ROR,ROR,2037,108.0,108.0
Capacity: MW,Georgia,Georgia,Georgia_Dariali_ROR,ROR,2038,108.0,108.0
Capacity: MW,Georgia,Georgia,Georgia_Dariali_ROR,ROR,2039,108.0,108.0
Capacity: MW,Georgia,Georgia,Georgia_Dariali_ROR,ROR,2040,108.0,108.0
Capacity: MW,Georgia,Georgia,Georgia_Dzevruli_Reservoir,Reservoir,2025,80.0,80.0
Capacity: MW,Georgia,Georgia,Georgia_Dzevruli_Reservoir,Reservoir,2026,80.0,80.0
Capacity: MW,Georgia,Georgia,Georgia_Dzevruli_Reservoir,Reservoir,2027,80.0,80.0
Capacity: MW,Georgia,Georgia,Georgia_Dzevruli_Reservoir,Reservoir,2028,80.0,80.0
Capacity: MW,Georgia,Georgia,Georgia_Dzevruli_Reservoir,Reservoir,2029,80.0,80.0
Capacity: MW,Georgia,Georgia,Georgia_Dzevruli_Reservoir,Reservoir,2030,80.0,80.0
Capacity: MW,Georgia,Georgia,Georgia_Dzevruli_Reservoir,Reservoir,2031,80.0,80.0
Capacity: MW,Georgia,Georgia,Georgia_Dzevruli_Reservoir,Reservoir,2032,80.0,80.0
Capacity: MW,Georgia,Georgia,Georgia_Dzevruli_Reservoir,Reservoir,2033,80.0,80.0
Capacity: MW,Georgia,Georgia,Georgia_Dzevruli_Reservoir,Reservoir,2034,80.0,80.0
