zone,tech,q,d,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24
Libya,PV,m11,d1,0,0,0,0,0,0.0163,0.25147,0.48527,0.64087,0.7328,0.76683,0.7551,0.69437,0.57947,0.40533,0.1733,0,0,0,0,0,0,0,0
Libya,PV,m12,d1,0,0,0,0,0,0.00039,0.212,0.45839,0.62655,0.73842,0.7839,0.76174,0.68165,0.55597,0.3699,0.12377,0,0,0,0,0,0,0,0
Libya,OnshoreWind,m1,d1,0.358851538,0.35492,0.355577692,0.355650769,0.357134231,0.356476538,0.315458462,0.259591154,0.283750385,0.27892,0.279694615,0.287265385,0.295822692,0.308830385,0.333581538,0.390252692,0.461707308,0.455693077,0.426440385,0.406709615,0.397940385,0.388206538,0.379744231,0.375403462
Libya,OnshoreWind,m2,d1,0.397750385,0.38817,0.379137692,0.369820385,0.361599231,0.350221154,0.301778462,0.330826538,0.351945769,0.338923462,0.320888077,0.313602308,0.333464615,0.371545,0.411320769,0.455298462,0.533359231,0.548858846,0.523413462,0.489980769,0.460852308,0.439323846,0.424547692,0.410326923
Libya,OnshoreWind,m3,d1,0.405291923,0.395134231,0.390581538,0.393131923,0.39558,0.38,0.342095,0.323233846,0.310036154,0.307303077,0.314515769,0.327245769,0.351215,0.380635769,0.418803846,0.468656923,0.536077692,0.574976538,0.568494615,0.547653077,0.519671923,0.482022692,0.446215,0.42085
Libya,OnshoreWind,m4,d1,0.481043462,0.451666538,0.419995,0.397341154,0.392423077,0.372473077,0.349015385,0.319952692,0.289165385,0.265656538,0.259569231,0.270384615,0.295742308,0.338419231,0.396223077,0.452952692,0.507789615,0.5586,0.548537308,0.533074231,0.528251154,0.524816538,0.512853846,0.500920385
Libya,OnshoreWind,m5,d1,0.481693846,0.458945,0.443175,0.439148462,0.440770769,0.419015769,0.42465,0.415405769,0.399986538,0.380803846,0.374789615,0.379831923,0.382667308,0.396478846,0.431957692,0.460289615,0.505692308,0.578842308,0.608752692,0.600575385,0.592061923,0.57323,0.542771538,0.506825
Libya,OnshoreWind,m6,d1,0.448911538,0.400337308,0.358420385,0.333793462,0.305826923,0.300075769,0.298351154,0.277714231,0.281126923,0.288821923,0.304051154,0.326434615,0.369016538,0.418606538,0.464645,0.502038462,0.523325769,0.553535769,0.587611538,0.598843462,0.597769231,0.580303846,0.548318077,0.497748846
Libya,OnshoreWind,m7,d1,0.347868077,0.300156154,0.267176538,0.235709615,0.194669615,0.157042308,0.189554231,0.253715769,0.298365769,0.330709615,0.35492,0.388206538,0.435158462,0.483389231,0.516843846,0.539519615,0.55385,0.568092692,0.585726154,0.588130385,0.570847692,0.531386154,0.473538462,0.403311538
Libya,OnshoreWind,m8,d1,0.381790385,0.334575385,0.302494615,0.278211154,0.257515769,0.230616154,0.207370385,0.183825,0.165015,0.152021923,0.155156923,0.186485,0.247562692,0.327618462,0.383697692,0.425592692,0.448458462,0.482263846,0.499773077,0.507555769,0.508754231,0.508571538,0.484711923,0.444051923
Libya,OnshoreWind,m9,d1,0.378370385,0.345968077,0.317716538,0.288997308,0.263880769,0.223374231,0.216819231,0.211119231,0.195210385,0.195648846,0.212310385,0.233188462,0.254526923,0.298738462,0.388747308,0.462357692,0.534923077,0.583497308,0.581378077,0.559476923,0.528075769,0.492538462,0.450131923,0.406870385
Libya,OnshoreWind,m10,d1,0.331630385,0.313266154,0.295961538,0.281843077,0.273541538,0.265503077,0.230806154,0.167485,0.123923846,0.093253462,0.080640385,0.088591154,0.124888462,0.189013462,0.271824231,0.342898846,0.432052692,0.468328077,0.452908846,0.427785,0.404349231,0.383135,0.364368846,0.347590385
Libya,OnshoreWind,m11,d1,0.379707692,0.380876923,0.383653846,0.387819231,0.394958846,0.407791154,0.378121923,0.301369231,0.255038462,0.227780769,0.218229615,0.220714231,0.232289615,0.259276923,0.301128077,0.380971923,0.487569231,0.492195,0.452638462,0.413907692,0.395031923,0.389595,0.388864231,0.389280769
Libya,OnshoreWind,m12,d1,0.475942692,0.481175,0.482614615,0.481153077,0.476344615,0.471675,0.448648462,0.385305385,0.376061154,0.356827308,0.333844615,0.320617692,0.312791154,0.308216538,0.318359615,0.374131923,0.448458462,0.470476538,0.465456154,0.451995385,0.442985,0.441384615,0.451169615,0.467151538
