country,zone,attribute,resolution,year,NoTransmission,TransmissionOptimal,baseline
Benin,Benin,Annual Energy Exchanges: GWh,Nigeria,2026,2500.6,2500.6,2500.6
Benin,Benin,Annual Energy Exchanges: GWh,Nigeria,2027,2128.6,2128.6,2128.6
Benin,Benin,Annual Energy Exchanges: GWh,Nigeria,2028,2096.3,2096.3,2096.3
Benin,Benin,Annual Energy Exchanges: GWh,Nigeria,2029,1535.7,1535.7,1535.7
Benin,Benin,Annual Energy Exchanges: GWh,Nigeria,2030,2830.8,2830.8,2830.8
Benin,Benin,Annual Energy Exchanges: GWh,Nigeria,2031,2735.6,2735.6,2735.6
Benin,Benin,Annual Energy Exchanges: GWh,Nigeria,2032,2844.8,2844.8,2844.8
Benin,Benin,Annual Energy Exchanges: GWh,Nigeria,2033,2670.5,2670.5,2670.5
Benin,Benin,Annual Energy Exchanges: GWh,Nigeria,2034,2714.8,2714.8,2714.8
Benin,Benin,Annual Energy Exchanges: GWh,Nigeria,2035,2769.2,2769.2,2769.2
Benin,Benin,Annual Energy Exchanges: GWh,Nigeria,2040,2080.7,2080.7,2080.7
Benin,Benin,Annual Energy Exchanges: GWh,Nigeria,2045,2158.2,2158.2,2158.2
Benin,Benin,Annual Energy Exchanges: GWh,Nigeria,2050,2136.6,2136.6,2136.6
Benin,Benin,Annual Energy Exchanges: GWh,Togo,2027,53.3,53.3,53.3
Benin,Benin,Annual Energy Exchanges: GWh,Togo,2028,82.7,82.7,82.7
Benin,Benin,Annual Energy Exchanges: GWh,Togo,2029,180.5,180.5,180.5
Benin,Benin,Annual Energy Exchanges: GWh,Togo,2030,103.7,103.7,103.7
Benin,Benin,Annual Energy Exchanges: GWh,Togo,2031,173.2,173.2,173.2
Benin,Benin,Annual Energy Exchanges: GWh,Togo,2032,122.0,122.0,122.0
Benin,Benin,Annual Energy Exchanges: GWh,Togo,2033,283.6,283.6,283.6
Benin,Benin,Annual Energy Exchanges: GWh,Togo,2034,294.2,294.2,294.2
Benin,Benin,Annual Energy Exchanges: GWh,Togo,2035,196.7,196.7,196.7
Benin,Benin,Annual Energy Exchanges: GWh,Togo,2040,1387.9,1387.9,1387.9
Benin,Benin,Annual Energy Exchanges: GWh,Togo,2045,1458.3,1458.3,1458.3
Benin,Benin,Annual Energy Exchanges: GWh,Togo,2050,765.0,765.0,765.0
Benin,Benin,Capacity: MW,Battery,2027,5.0,5.0,5.0
Benin,Benin,Capacity: MW,Battery,2028,5.0,5.0,5.0
Benin,Benin,Capacity: MW,Battery,2029,5.0,5.0,5.0
Benin,Benin,Capacity: MW,Battery,2030,5.0,5.0,5.0
Benin,Benin,Capacity: MW,Battery,2031,56.1,56.1,56.1
Benin,Benin,Capacity: MW,Battery,2032,58.8,58.8,58.8
Benin,Benin,Capacity: MW,Battery,2033,58.8,58.8,58.8
Benin,Benin,Capacity: MW,Battery,2034,172.5,172.5,172.5
Benin,Benin,Capacity: MW,Battery,2035,172.5,172.5,172.5
Benin,Benin,Capacity: MW,Battery,2040,1126.2,1126.2,1126.2
Benin,Benin,Capacity: MW,Battery,2045,1617.4,1617.4,1617.4
Benin,Benin,Capacity: MW,Battery,2050,2296.6,2296.6,2296.6
Benin,Benin,Capacity: MW,Diesel,2026,137.0,137.0,137.0
Benin,Benin,Capacity: MW,Diesel,2027,137.0,137.0,137.0
Benin,Benin,Capacity: MW,Diesel,2028,137.0,137.0,137.0
Benin,Benin,Capacity: MW,Diesel,2029,137.0,137.0,137.0
Benin,Benin,Capacity: MW,Diesel,2030,137.0,137.0,137.0
Benin,Benin,Capacity: MW,Diesel,2031,137.0,137.0,137.0
Benin,Benin,Capacity: MW,Diesel,2032,137.0,137.0,137.0
Benin,Benin,Capacity: MW,Diesel,2033,137.0,137.0,137.0
Benin,Benin,Capacity: MW,Diesel,2034,137.0,137.0,137.0
Benin,Benin,Capacity: MW,Diesel,2035,137.0,137.0,137.0
Benin,Benin,Capacity: MW,Diesel,2040,137.0,137.0,137.0
Benin,Benin,Capacity: MW,Diesel,2045,137.0,137.0,137.0
Benin,Benin,Capacity: MW,Gas,2027,42.0,42.0,42.0
Benin,Benin,Capacity: MW,Gas,2028,42.0,42.0,42.0
Benin,Benin,Capacity: MW,Gas,2029,42.0,42.0,42.0
Benin,Benin,Capacity: MW,Gas,2030,292.0,292.0,292.0
Benin,Benin,Capacity: MW,Gas,2031,292.0,292.0,292.0
Benin,Benin,Capacity: MW,Gas,2032,292.0,292.0,292.0
Benin,Benin,Capacity: MW,Gas,2033,292.0,292.0,292.0
Benin,Benin,Capacity: MW,Gas,2034,292.0,292.0,292.0
Benin,Benin,Capacity: MW,Gas,2035,292.0,292.0,292.0
Benin,Benin,Capacity: MW,Gas,2040,292.0,292.0,292.0
Benin,Benin,Capacity: MW,Gas,2045,292.0,292.0,292.0
Benin,Benin,Capacity: MW,Gas,2050,292.0,292.0,292.0
Benin,Benin,Capacity: MW,PV,2026,87.0,87.0,87.0
Benin,Benin,Capacity: MW,PV,2027,137.0,137.0,137.0
Benin,Benin,Capacity: MW,PV,2028,362.0,362.0,362.0
Benin,Benin,Capacity: MW,PV,2029,512.0,512.0,512.0
Benin,Benin,Capacity: MW,PV,2030,762.0,762.0,762.0
